D9 D0 0 -1 109 109 187 78
S T 1 -3 125 78 234 109
T Space -3 1 78 78 297 219
Space A 2 3 78 125 530 452
A S 0 -1 125 109 250 125
S Space -2 -2 109 93 187 78
Space E 3 1 93 141 296 203
E X -2 1 141 109 453 312
X P 2 -8 109 93 265 156
P E 0 7 93 141 249 156
E N -2 -3 141 94 234 93
N S 1 4 94 141 312 218
S I 1 -6 141 94 250 109
I V -2 4 94 78 312 218
V E 2 1 78 141 140 62
E Space -3 -1 141 94 234 93
Space A 2 3 94 141 156 62
A S 0 -1 141 110 312 171
S Space -2 -2 110 78 266 156
Space Capital 2 4 78 125 826 748
Capital S 0 -2 125 94 281 156
S Capital 0 2 94 172 125 31
Capital T 1 -5 172 94 312 140
T A -1 4 94 156 125 31
A N -1 -5 156 94 343 187
N F 1 2 94 156 390 296
F O 1 -5 156 78 359 203
O R 0 5 78 93 281 203
R D -1 1 93 125 748 655
D Oemcomma -1 -5 125 78 1529 1404
Oemcomma Space -1 4 78 94 234 156
Space A 2 3 94 125 265 171
A N -1 -5 125 78 234 109
N D 1 3 78 109 375 297
D Space -2 -1 109 94 187 78
Space A 2 3 94 124 172 78
A L 0 -8 124 78 218 94
L L 0 0 78 94 156 78
L Space -2 5 94 94 234 140
Space M 1 -3 94 78 218 124
M Y 2 1 78 78 281 203
Y Back 1 -7 78 93 1732 1654
Back Back 0 0 93 156 920 827
Back Back 0 0 156 109 375 219
Back Space -4 9 109 250 608 499
Space O 3 -5 250 93 11950 11700
O F -1 5 93 125 280 187
F Space -2 0 125 94 203 78
Space M 1 -3 94 78 250 156
M Y 2 1 78 78 296 218
Y Space -3 2 78 78 328 250
Space W 3 2 78 171 2028 1950
W O 0 -7 171 109 234 63
O R 0 5 109 140 359 250
R K -1 -4 140 94 202 62
K I 1 0 94 94 203 109
I N -2 2 94 93 219 125
N G 1 1 93 78 218 125
G Space -2 1 78 94 234 156
Space C 1 1 94 109 312 218
C L 1 -6 109 93 406 297
L A 0 8 93 109 187 94
A S 0 -1 109 109 234 125
S S 0 0 109 94 171 62
S Space -2 -2 94 78 219 125
Space P 3 -6 78 109 1123 1045
P A -1 9 109 125 234 125
A R 1 -3 125 93 250 125
R E 0 1 93 140 187 94
E N -2 -3 140 94 218 78
N T 2 1 94 78 281 187
T S -1 3 78 109 234 156
S Oem7 0 -9 109 78 359 250
Oem7 Space -2 7 78 94 327 249
Space S 2 2 94 141 312 218
S A 0 1 141 125 250 109
A V -1 -3 125 78 406 281
V I 2 -4 78 109 421 343
I N -2 2 109 94 265 156
N G 1 1 94 110 374 280
G S 0 3 110 125 203 93
S Space -2 -2 125 93 406 281
Space W 3 2 93 109 2324 2231
W E 0 -1 109 93 250 141
E R 0 -1 93 110 171 78
R E 0 1 110 78 188 78
E Space -3 -1 78 93 312 234
Space B 1 -1 93 93 312 219
B E 2 2 93 140 296 203
E I 0 -5 140 110 296 156
I N -2 2 110 110 234 124
N G 1 1 110 94 234 124
G Space -2 1 94 94 312 218
Space S 2 2 94 140 609 515
S P 1 -8 140 109 437 297
P E 0 7 109 156 218 109
E N -2 -3 156 93 281 125
N T 2 1 93 78 296 203
T Space -3 1 78 78 265 187
Space O 3 -5 78 109 266 188
O N -2 3 109 78 265 156
N Space -1 2 78 94 187 109
Space M 1 -3 94 93 203 109
M Y 2 1 93 78 249 156
Y Space -3 2 78 93 266 188
Space C 1 1 93 125 1310 1217
C O 2 -6 125 93 172 47
O L -1 0 93 78 202 109
L L 0 0 78 93 141 63
L E 1 6 93 125 218 125
E G -1 -2 125 94 203 78
G E 1 2 94 125 140 46
E Space -3 -1 125 78 234 109
Space T 3 -1 78 93 500 422
T U 0 -2 93 94 296 203
U I 0 -1 94 94 312 218
I T 0 3 94 94 265 171
T I 0 -3 94 78 297 203
I O 0 -1 78 78 187 109
O N -2 3 78 78 281 203
N OemPeriod 0 -3 78 78 1310 1232
OemPeriod Space -1 5 78 78 234 156
Space Capital 2 4 78 156 265 187
Capital A 0 -1 156 93 297 141
A Capital 0 1 93 140 203 110
Capital F 0 -4 140 93 733 593
F T 1 -1 93 94 187 94
T E 0 2 94 78 218 124
E R 0 -1 78 94 172 94
R Space -3 0 94 109 343 249
Space S 2 2 109 125 406 297
S I 1 -6 125 93 203 78
I X -2 6 93 140 421 328
X Space -1 -2 140 94 218 78
Space M 1 -3 94 94 1404 1310
M O 2 -2 94 93 250 156
O N -2 3 93 94 343 250
N Y 2 0 94 94 265 171
Y Back 1 -7 94 94 1825 1731
Back T -1 8 94 78 390 296
T H -1 -1 78 109 188 110
H S 0 4 109 140 234 125
S Oemcomma -1 -6 140 78 390 250
Oemcomma Space -1 4 78 62 218 140
Space Capital 2 4 62 141 1154 1092
Capital I 1 -8 141 94 328 187
I Capital -1 8 94 125 156 62
Capital Space -2 -4 125 78 218 93
Space C 1 1 78 140 219 141
C O 2 -6 140 94 265 125
O U 0 2 94 109 250 156
U L -1 -2 109 93 265 156
L D 0 6 93 125 483 390
D N -1 -3 125 93 266 141
N Oem7 1 -5 93 78 436 343
Oem7 T 1 6 78 93 422 344
T Space -3 1 93 93 343 250
Space S 2 2 93 93 780 687
S E 1 -1 93 94 296 203
E E 0 0 94 78 187 93
E Space -3 -1 78 110 156 78
Space T 3 -1 110 94 312 202
T H -1 -1 94 109 203 109
H E 1 3 109 125 172 63
E Space -3 -1 125 93 234 109
Space V 1 0 93 94 296 203
V A 1 3 94 109 250 156
A L 0 -8 109 93 203 94
L U 1 2 93 94 296 203
U E 0 4 94 140 281 187
E Space -3 -1 140 94 187 47
Space I 3 -4 94 93 328 234
I N -2 2 93 78 249 156
N Space -1 2 78 109 172 94
Space I 3 -4 109 93 515 406
I T 0 3 93 78 249 156
T OemPeriod -2 -4 78 93 609 531
OemPeriod Space -1 5 93 78 327 234
Space Capital 2 4 78 187 827 749
Capital I 1 -8 187 93 281 94
I Capital -1 8 93 125 187 94
Capital Space -2 -4 125 109 187 62
Space H 2 -2 109 109 312 203
H A 0 5 109 125 203 94
A D 0 -2 125 125 374 249
D Space -2 -1 125 94 203 78
Space N 1 -2 94 93 250 156
N O 2 -3 93 93 234 141
O Space -3 5 93 110 249 156
Space I 3 -4 110 94 312 202
I D -1 5 94 140 250 156
D E 1 0 140 109 250 110
E A -1 2 109 110 280 171
A Space -2 -3 110 94 234 124
Space W 3 2 94 109 1592 1498
W H -1 -4 109 94 530 421
H A 0 5 94 109 234 140
A T 1 -4 109 94 156 47
T Space -3 1 94 109 281 187
Space Capital 2 4 109 140 203 94
Capital I 1 -8 140 78 249 109
I Capital -1 8 78 140 141 63
Capital Space -2 -4 140 93 265 125
Space W 3 2 93 110 1029 936
W A -1 1 110 156 234 124
A N -1 -5 156 78 266 110
N T 2 1 78 78 296 218
T E 0 2 78 110 218 140
E D -1 0 110 124 266 156
D Space -2 -1 124 78 218 94
Space T 3 -1 78 93 437 359
T O 0 -4 93 94 343 250
O Space -3 5 94 78 281 187
Space D 2 1 78 140 203 125
D O 1 -6 140 78 234 94
O Space -3 5 78 94 296 218
Space W 3 2 94 140 952 858
W I 0 -6 140 93 234 94
I T 0 3 93 93 312 219
T H -1 -1 93 78 218 125
H Space -2 2 78 94 218 140
Space M 1 -3 94 93 219 125
M Y 2 1 93 78 343 250
Y Space -3 2 78 94 265 187
Space L 2 -5 94 94 265 171
L I 1 1 94 78 219 125
I F -1 4 78 78 390 312
F E 1 1 78 140 125 47
E Space -3 -1 140 94 218 78
Space A 2 3 94 156 1404 1310
A N -1 -5 156 94 234 78
N D 1 3 94 94 296 202
D Space -2 -1 94 93 297 203
Space N 1 -2 93 93 359 266
N O 2 -3 93 94 249 156
O Space -3 5 94 94 265 171
Space I 3 -4 94 78 297 203
I D -1 5 78 124 281 203
D E 1 0 124 124 234 110
E A -1 2 124 141 280 156
A Space -2 -3 141 93 219 78
Space H 2 -2 93 94 343 250
H O 1 -3 94 109 281 187
O W 0 7 109 141 561 452
W Space -3 -2 141 125 1638 1497
Space C 1 1 125 156 640 515
C O 2 -6 156 110 218 62
O L -1 0 110 93 219 109
L L 0 0 93 78 156 63
L E 1 6 78 125 234 156
E G -1 -2 125 94 187 62
G E 1 2 94 140 156 62
E Space -3 -1 140 78 250 110
Space W 3 2 78 110 358 280
W A -1 1 110 141 234 124
A S 0 -1 141 125 250 109
S Space -2 -2 125 93 250 125
Space G 2 -1 93 140 499 406
G O 1 -4 140 109 203 63
O I 0 1 109 94 202 93
I N -2 2 94 94 234 140
N G 1 1 94 78 250 156
G Space -2 1 78 78 281 203
Space T 3 -1 78 125 2480 2402
T O 0 -4 125 94 234 109
O Space -3 5 94 109 234 140
Space H 2 -2 109 94 468 359
H E 1 3 94 141 265 171
E L -1 -6 141 78 219 78
L P 1 -1 78 93 234 156
P Space -3 6 93 94 296 203
Space M 1 -3 94 93 375 281
M E 2 4 93 124 234 141
E Space -3 -1 124 78 218 94
Space F 2 0 78 140 390 312
F I 1 -4 140 109 234 94
I G -1 3 109 94 499 390
G U 1 -2 94 93 250 156
U R 0 3 93 78 374 281
R E 0 1 78 125 156 78
E Space -3 -1 125 94 203 78
Space I 3 -4 94 93 281 187
I T 0 3 93 140 265 172
T Space -3 1 140 94 265 125
Space O 3 -5 94 94 312 218
O U 0 2 94 93 250 156
U T 0 2 93 78 249 156
T OemPeriod -2 -4 78 78 952 874
OemPeriod Space -1 5 78 93 1451 1373
Space Capital 2 4 93 141 795 702
Capital A 0 -1 141 110 234 93
A Capital 0 1 110 156 172 62
Capital N -1 -6 156 93 281 125
N D 1 3 93 156 234 141
D Space -2 -1 156 94 187 31
Space H 2 -2 94 109 390 296
H E 1 3 109 141 187 78
E R 0 -1 141 110 187 46
R E 0 1 110 94 125 15
E Space -3 -1 94 110 343 249
Space Capital 2 4 110 125 624 514
Capital I 1 -8 125 109 203 78
I Capital -1 8 109 125 156 47
Capital Space -2 -4 125 93 219 94
Space W 3 2 93 109 483 390
W A -1 1 109 109 203 94
A S 0 -1 109 78 187 78
S Space -2 -2 78 110 343 265
Space S 2 2 110 125 702 592
S P 1 -8 125 94 468 343
P E 0 7 94 125 250 156
E N -2 -3 125 78 484 359
N D 1 3 78 141 405 327
D I 1 -5 141 94 312 171
I N -2 2 94 78 499 405
N G 1 1 78 125 718 640
G Space -2 1 125 78 281 156
Space A 2 3 78 140 2106 2028
A L 0 -8 140 93 390 250
L L 0 0 93 78 156 63
L Space -2 5 78 78 234 156
Space O 3 -5 78 93 281 203
O F -1 5 93 110 514 421
F Space -2 0 110 109 141 31
Space T 3 -1 109 93 281 172
T H -1 -1 93 94 202 109
H E 1 3 94 141 156 62
E Space -3 -1 141 94 234 93
Space M 1 -3 94 94 234 140
M O 2 -2 94 94 250 156
O N -2 3 94 93 281 187
N E 2 3 93 140 515 422
E Y 0 -3 140 94 218 78
Y Space -3 2 94 94 265 171
Space M 1 -3 94 93 250 156
M Y 2 1 93 78 265 172
Y Space -3 2 78 78 281 203
Space P 3 -6 78 93 515 437
P A -1 9 93 140 218 125
A R 1 -3 140 109 234 94
R E 0 1 109 156 156 47
E N -2 -3 156 93 281 125
N T 2 1 93 78 452 359
T S -1 3 78 125 250 172
S Space -2 -2 125 93 234 109
Space H 2 -2 93 93 624 531
H A 0 5 93 125 218 125
A D 0 -2 125 125 328 203
D Space -2 -1 125 78 343 218
Space S 2 2 78 125 1950 1872
S A 0 1 125 125 296 171
A V -1 -3 125 93 453 328
V E 2 1 93 125 171 78
E D -1 0 125 140 219 94
D Space -2 -1 140 93 203 63
Space T 3 -1 93 109 312 219
T H -1 -1 109 93 234 125
H E 1 3 93 156 156 63
E I 0 -5 156 110 280 124
I R 0 4 110 125 219 109
R Space -3 0 125 94 265 140
Space E 3 1 94 140 390 296
E N -2 -3 140 93 484 344
N T 2 1 93 93 312 219
T I 0 -3 93 78 343 250
I R 0 4 78 94 327 249
R E 0 1 94 125 172 78
E Space -3 -1 125 94 234 109
Space L 2 -5 94 93 406 312
L I 1 1 93 94 249 156
I F -1 4 94 125 328 234
F E 1 1 125 125 265 140
E OemPeriod -2 -6 125 78 468 343
OemPeriod Space -1 5 78 110 530 452
Space Capital 2 4 110 141 515 405
Capital S 0 -2 141 109 234 93
S Capital 0 2 109 140 172 63
Capital O 1 -9 140 93 359 219
O Space -3 5 93 94 280 187
Space Capital 2 4 94 141 359 265
Capital I 1 -8 141 94 203 62
I Capital -1 8 94 141 187 93
Capital Space -2 -4 141 109 827 686
Space D 2 1 109 109 343 234
D E 1 0 109 93 219 110
E C -2 0 93 125 249 156
C I 2 -5 125 109 156 31
I D -1 5 109 109 219 110
D E 1 0 109 124 234 125
E Space -3 -1 124 110 202 78
Space T 3 -1 110 140 344 234
T O 0 -4 140 94 202 62
O Space -3 5 94 93 266 172
Space D 2 1 93 110 358 265
D R 1 -1 110 125 234 124
R O 0 -5 125 93 266 141
O P 0 -1 93 109 171 78
P Space -3 6 109 110 265 156
Space O 3 -5 110 93 609 499
O U 0 2 93 110 249 156
U T 0 2 110 141 281 171
T Space -3 1 141 94 343 202
Space A 2 3 94 141 858 764
A N -1 -5 141 94 250 109
N D 1 3 94 140 250 156
D Space -2 -1 140 93 187 47
Space T 3 -1 93 94 296 203
T R 0 1 94 141 187 93
R U 0 -3 141 93 219 78
U S -1 5 93 141 218 125
S T 1 -3 141 78 265 124
T Space -3 1 78 78 780 702
Space T 3 -1 78 78 624 546
T H -1 -1 78 93 219 141
H A 0 5 93 124 203 110
A T 1 -4 124 78 171 47
T Space -3 1 78 94 265 187
Space I 3 -4 94 78 297 203
I T 0 3 78 156 93 15
T Space -3 1 156 78 297 141
Space W 3 2 78 141 1622 1544
W O 0 -7 141 78 265 124
O U 0 2 78 94 281 203
U L -1 -2 94 94 265 171
L S 0 7 94 109 328 234
S Back 2 -11 109 93 562 453
Back D -2 10 93 109 374 281
D Space -2 -1 109 94 187 78
Space A 2 3 94 125 406 312
A L 0 -8 125 93 203 78
L L 0 0 93 78 156 63
L Space -2 5 78 93 265 187
Space W 3 2 93 125 951 858
W O 0 -7 125 94 234 109
O R 0 5 94 141 359 265
R K -1 -4 141 79 343 202
K Space -2 4 79 94 203 124
Space O 3 -5 94 94 250 156
O U 0 2 94 94 234 140
U T 0 2 94 78 281 187
T Space -3 1 78 93 749 671
Space Capital 2 4 93 156 405 312
Capital O 1 -9 156 93 297 141
O K -1 1 93 94 202 109
K OemPeriod -1 -1 94 78 500 406
OemPeriod Space -1 5 78 94 249 171
Space Capital 2 4 94 140 359 265
Capital Capital 0 0 140 125 671 531
Capital I 1 -8 125 94 265 140
I Capital -1 8 94 140 234 140
Capital T 1 -5 140 94 374 234
T Space -3 1 94 93 297 203
Space W 3 2 93 110 171 78
W A -1 1 110 109 219 109
A S 0 -1 109 125 234 125
S Space -2 -2 125 94 187 62
Space P 3 -6 94 94 343 249
P R 0 6 94 125 234 140
R E 0 1 125 125 234 109
E E 0 0 125 93 219 94
E Back 1 -10 93 78 608 515
Back T -1 8 78 78 390 312
T T 0 0 78 94 140 62
T Y 0 -1 94 78 188 94
Y Space -3 2 78 78 1014 936
Space S 2 2 78 125 826 748
S C -1 -1 125 94 250 125
C A 1 2 94 140 156 62
A R 1 -3 140 93 203 63
R Y 0 -2 93 78 249 156
Y Space -3 2 78 109 219 141
Space A 2 3 109 125 234 125
A T 1 -4 125 94 171 46
T Space -3 1 94 110 234 140
Space T 3 -1 110 94 250 140
T H -1 -1 94 94 218 124
H E 1 3 94 141 234 140
E Space -3 -1 141 94 172 31
Space T 3 -1 94 125 343 249
T I 0 -3 125 93 219 94
I M -2 1 93 94 249 156
M E 2 4 94 156 219 125
E Oemcomma -2 -5 156 109 312 156
Oemcomma Space -1 4 109 94 280 171
Space B 1 -1 94 94 1997 1903
B U 2 -2 94 93 250 156
U T 0 2 93 94 218 125
T Space -3 1 94 93 250 156
Space L 2 -5 93 94 265 172
L O 1 0 94 93 203 109
O O 0 0 93 78 171 78
O K -1 1 78 78 219 141
K I 1 0 78 94 171 93
I N -2 2 94 78 250 156
N G 1 1 78 78 265 187
G Space -2 1 78 94 234 156
Space B 1 -1 94 94 234 140
B A 1 4 94 125 203 109
A C -1 -2 125 78 234 109
C K 1 -5 78 93 484 406
K Space -2 4 93 78 296 203
Space I 3 -4 78 78 2792 2714
I T 0 3 78 78 250 172
T Space -3 1 78 78 328 250
Space W 3 2 78 93 1045 967
W A -1 1 93 156 218 125
A S 0 -1 156 94 187 31
S Space -2 -2 94 94 281 187
Space O 3 -5 94 94 265 171
O N -2 3 94 94 281 187
N E 2 3 94 125 203 109
E Space -3 -1 125 78 172 47
Space O 3 -5 78 109 249 171
O F -1 5 109 78 375 266
F Space -2 0 78 109 187 109
Space T 3 -1 109 110 249 140
T H -1 -1 110 78 219 109
H E 1 3 78 141 171 93
E Space -3 -1 141 94 250 109
Space B 1 -1 94 78 2777 2683
B E 2 2 78 140 234 156
E S -1 1 140 125 343 203
S T 1 -3 125 93 172 47
T Space -3 1 93 110 280 187
Space D 2 1 110 125 328 218
D E 1 0 125 109 265 140
E C -2 0 109 156 219 110
C I 2 -5 156 78 312 156
I S -1 6 78 140 452 374
S I 1 -6 140 94 218 78
I O 0 -1 94 94 203 109
O N -2 3 94 94 234 140
N S 1 4 94 125 265 171
S Space -2 -2 125 78 203 78
Space Capital 2 4 78 156 312 234
Capital I 1 -8 156 78 219 63
I Capital -1 8 78 125 187 109
Capital Space -2 -4 125 93 203 78
Space E 3 1 93 125 249 156
E V -2 -1 125 94 187 62
V E 2 1 94 125 141 47
E R 0 -1 125 109 187 62
R Space -3 0 109 94 374 265
Space M 1 -3 94 93 453 359
M A 1 6 93 140 203 110
A D 0 -2 140 78 280 140
D E 1 0 78 140 188 110
E OemPeriod -2 -6 140 78 1092 952
OemPeriod Space -1 5 78 78 234 156
Space Capital 2 4 78 156 234 156
Capital T 1 -5 156 78 234 78
T Capital -1 5 78 125 187 109
Capital H 0 -6 125 78 140 15
H E 1 3 78 125 359 281
E Space -3 -1 125 78 187 62
Space M 1 -3 78 78 2028 1950
M I 2 -1 78 93 219 141
I N -2 2 93 93 312 219
N U 2 -1 93 78 280 187
U T 0 2 78 78 297 219
T E 0 2 78 124 203 125
E Space -3 -1 124 78 202 78
Space Capital 2 4 78 171 656 578
Capital I 1 -8 171 94 826 655
I Capital -1 8 94 141 281 187
Capital Space -2 -4 141 109 234 93
Space D 2 1 109 109 437 328
D R 1 -1 109 124 250 141
R O 0 -5 124 93 265 141
O P 0 -1 93 94 187 94
P P 0 0 94 78 172 78
P E 0 7 78 109 140 62
E D -1 0 109 125 218 109
D Space -2 -1 125 78 172 47
Space O 3 -5 78 109 265 187
O U 0 2 109 94 234 125
U T 0 2 94 94 312 218
T Space -3 1 94 63 343 249
Space Capital 2 4 63 172 2590 2527
Capital I 1 -8 172 109 328 156
I Capital -1 8 109 141 202 93
Capital Space -2 -4 141 93 266 125
Space C 1 1 93 141 795 702
C O 2 -6 141 94 234 93
O U 0 2 94 78 234 140
U L -1 -2 78 94 234 156
L D 0 6 94 125 265 171
D Space -2 -1 125 93 188 63
Space S 2 2 93 125 358 265
S T 1 -3 125 93 188 63
T O 0 -4 93 94 327 234
O P 0 -1 94 78 187 93
P Space -3 6 78 109 219 141
Space T 3 -1 109 93 281 172
T A -1 4 93 140 187 94
A K 0 -7 140 93 234 94
K I 1 0 93 94 187 94
I N -2 2 94 94 234 140
N G 1 1 94 78 250 156
G Space -2 1 78 94 218 140
Space T 3 -1 94 93 250 156
T H -1 -1 93 94 202 109
H E 1 3 94 140 172 78
E Space -3 -1 140 93 250 110
Space R 3 0 93 109 1076 983
R E 0 1 109 110 218 109
E Q 0 2 110 141 624 514
Q U 0 -6 141 109 266 125
U I 0 -1 109 109 187 78
I R 0 4 109 94 327 218
R E 0 1 94 78 234 140
E D -1 0 78 109 203 125
D Space -2 -1 109 78 312 203
Space C 1 1 78 140 375 297
C L 1 -6 140 125 280 140
L A 0 8 125 109 219 94
A S 0 -1 109 110 249 140
S S 0 0 110 93 188 78
S E 1 -1 93 94 218 125
E S -1 1 94 125 203 109
S Space -2 -2 125 93 468 343
Space T 3 -1 93 110 1185 1092
T H -1 -1 110 110 234 124
H A 0 5 110 156 203 93
A T 1 -4 156 78 219 63
T Space -3 1 78 93 312 234
Space D 2 1 93 141 249 156
D I 1 -5 141 93 250 109
I D -1 5 93 141 218 125
D N -1 -3 141 78 453 312
N Oem7 1 -5 78 94 452 374
Oem7 T 1 6 94 78 452 358
T Space -3 1 78 94 312 234
Space I 3 -4 94 94 359 265
I N -2 2 94 94 234 140
N T 2 1 94 94 312 218
T E 0 2 94 93 219 125
E R 0 -1 93 78 187 94
R E 0 1 78 78 171 93
E S -1 1 78 93 188 110
S T 1 -3 93 78 312 219
T Space -3 1 78 93 265 187
Space M 1 -3 93 94 421 328
M E 2 4 94 141 218 124
E Oemcomma -2 -5 141 93 1046 905
Oemcomma Space -1 4 93 78 218 125
Space A 2 3 78 125 234 156
A N -1 -5 125 78 203 78
N D 1 3 78 156 359 281
D Space -2 -1 156 78 312 156
Space B 1 -1 78 94 561 483
B E 2 2 94 140 765 671
E G -1 -2 140 93 468 328
G I 1 -3 93 93 265 172
I N -2 2 93 78 234 141
N Space -1 2 78 63 249 171
Space D 2 1 63 125 827 764
D R 1 -1 125 140 281 156
R O 0 -5 140 110 296 156
O P 0 -1 110 93 219 109
P P 0 0 93 78 156 63
P I 0 2 78 78 218 140
I N -2 2 78 78 265 187
N G 1 1 78 78 281 203
G Space -2 1 78 94 234 156
Space I 3 -4 94 94 281 187
I N -2 2 94 110 218 124
N Space -1 2 110 78 266 156
Space O 3 -5 78 93 780 702
O N -2 3 93 78 249 156
N Space -1 2 78 94 187 109
Space T 3 -1 94 93 266 172
T H -1 -1 93 109 187 94
H E 1 3 109 125 187 78
E Space -3 -1 125 78 203 78
Space O 3 -5 78 94 296 218
O N -2 3 94 93 250 156
N E 2 3 93 125 187 94
E S -1 1 125 124 250 125
S Space -2 -2 124 93 265 141
Space T 3 -1 93 109 1123 1030
T H -1 -1 109 110 218 109
H A 0 5 110 140 266 156
A T 1 -4 140 94 202 62
T Space -3 1 94 78 375 281
Space L 2 -5 78 78 2683 2605
L O 1 0 78 78 203 125
O O 0 0 78 109 156 78
O K -1 1 109 94 249 140
K E 1 5 94 125 219 125
E D -1 0 125 140 234 109
D Space -2 -1 140 93 203 63
Space I 3 -4 93 109 312 219
I N -2 2 109 78 234 125
N T 2 1 78 93 265 187
T E 0 2 93 78 218 125
E R 0 -1 78 94 187 109
R E 0 1 94 78 188 94
E S -1 1 78 125 1996 1918
S T 1 -3 125 141 624 499
T I 0 -3 141 93 219 78
I N -2 2 93 78 249 156
N G 1 1 78 93 219 141
G OemPeriod -1 -4 93 78 499 406
OemPeriod Return 1 -3 78 93 14836 14758
Return Return 0 0 93 93 421 328
Return Capital 0 12 93 156 1232 1139
Capital I 1 -8 156 109 312 156
I Capital -1 8 109 156 203 94
Capital T 1 -5 156 93 359 203
T Space -3 1 93 78 281 188
Space W 3 2 78 109 156 78
W A -1 1 109 140 218 109
A S 0 -1 140 125 265 125
S N -1 -4 125 78 453 328
N Oem7 1 -5 78 78 530 452
Oem7 T 1 6 78 94 468 390
T Space -3 1 94 94 265 171
Space A 2 3 94 109 765 671
A L 0 -8 109 78 359 250
L L 0 0 78 78 156 78
L Space -2 5 78 78 218 140
Space R 3 0 78 109 359 281
R O 0 -5 109 93 312 203
O M -2 2 93 94 218 125
M A 1 6 94 140 203 109
A N -1 -5 140 93 281 141
N T 2 1 93 93 281 188
T I 0 -3 93 94 296 203
I C -2 5 94 125 530 436
C OemPeriod 0 -6 125 93 266 141
OemPeriod Space -1 5 93 78 249 156
Space Capital 2 4 78 141 889 811
Capital I 1 -8 141 78 281 140
I Capital -1 8 78 141 156 78
Capital Space -2 -4 141 93 219 78
Space D 2 1 93 140 265 172
D I 1 -5 140 94 249 109
I D -1 5 94 141 234 140
D N -1 -3 141 93 453 312
N Oem7 1 -5 93 78 889 796
Oem7 T 1 6 78 78 608 530
T Space -3 1 78 93 375 297
Space H 2 -2 93 94 1731 1638
H A 0 5 94 140 188 94
A V -1 -3 140 94 171 31
V E 2 1 94 109 172 78
E Space -3 -1 109 93 156 47
Space A 2 3 93 140 187 94
A Space -2 -3 140 78 234 94
Space D 2 1 78 156 218 140
D O 1 -6 156 94 515 359
O R 0 5 94 125 281 187
R M -2 -3 125 94 187 62
M Space -1 3 94 78 234 140
Space R 3 0 78 125 265 187
R O 0 -5 125 94 250 125
O O 0 0 94 94 156 62
O M -2 2 94 78 250 156
M Oemcomma 0 -1 78 78 1575 1497
Oemcomma Space -1 4 78 78 219 141
Space S 2 2 78 140 530 452
S O 1 -7 140 94 218 78
O Space -3 5 94 109 219 125
Space Capital 2 4 109 140 234 125
Capital I 1 -8 140 94 171 31
I Capital -1 8 94 140 172 78
Capital Space -2 -4 140 93 250 110
Space S 2 2 93 140 1482 1389
S L 0 -7 140 109 468 328
L E 1 6 109 110 280 171
E P 0 -7 110 78 453 343
P T 0 5 78 78 515 437
T Space -3 1 78 109 218 140
Space O 3 -5 109 93 281 172
O N -2 3 93 94 265 172
N Space -1 2 94 93 203 109
Space T 3 -1 93 94 249 156
T H -1 -1 94 109 188 94
H E 1 3 109 141 171 62
E Space -3 -1 141 78 219 78
Space F 2 0 78 140 218 140
F L 0 -5 140 78 234 94
L O 1 0 78 94 234 156
O O 0 0 94 94 156 62
O R 0 5 94 156 312 218
R Space -3 0 156 94 452 296
Space I 3 -4 94 78 936 842
I N -2 2 78 93 219 141
N Space -1 2 93 63 218 125
Space F 2 0 63 109 1170 1107
F R 1 0 109 125 234 125
R I 0 -4 125 94 499 374
I E 0 5 94 125 250 156
E N -2 -3 125 78 296 171
N D 1 3 78 78 422 344
D S 0 1 78 141 280 202
S Oem7 0 -9 141 78 484 343
Oem7 Space -2 7 78 94 234 156
Space R 3 0 94 94 733 639
R O 0 -5 94 110 265 171
O O 0 0 110 109 172 62
O M -2 2 109 78 468 359
M S 1 5 78 94 312 234
S Oemcomma -1 -6 94 109 1950 1856
Oemcomma Space -1 4 109 78 234 125
Space Capital 2 4 78 187 13541 13463
Capital I 1 -8 187 125 390 203
I Capital -1 8 125 156 171 46
Capital Space -2 -4 156 109 203 47
Space R 3 0 109 93 921 812
R E 0 1 93 125 187 94
E T 0 -2 125 94 171 46
T U 0 -2 94 94 328 234
U R 0 3 94 125 281 187
R N -2 -2 125 93 203 78
N R 2 2 93 78 312 219
R D -1 1 78 47 202 124
D Back 2 -10 47 125 1841 1794
Back Back 0 0 125 93 297 172
Back E -1 10 93 109 1185 1092
E D -1 0 109 78 297 188
D Space -2 -1 78 78 327 249
Space Capital 2 4 78 141 1326 1248
Capital C -1 -3 141 93 219 78
C Capital 1 3 93 125 171 78
Capital O 1 -9 125 110 265 140
O K -1 1 110 93 188 78
K E 1 5 93 140 156 63
E Space -3 -1 140 94 202 62
Space B 1 -1 94 78 281 187
B O 2 -4 78 93 297 219
O T 0 4 93 78 312 219
T T 0 0 78 78 140 62
T L -1 -4 78 93 281 203
L E 1 6 93 109 187 94
E S -1 1 109 141 218 109
S Space -2 -2 141 78 281 140
Space F 2 0 78 140 2465 2387
F O 1 -5 140 109 187 47
O R 0 5 109 125 234 125
R Space -3 0 125 94 156 31
Space T 3 -1 94 109 250 156
T H -1 -1 109 109 187 78
H E 1 3 109 141 187 78
E Space -3 -1 141 93 219 78
Space D5 4 -1 93 93 1170 1077
D5 Space -4 1 93 94 296 203
Space C 1 1 94 109 172 78
C E 2 0 109 109 296 187
E N -2 -3 109 94 187 78
N T 2 1 94 110 421 327
T S -1 3 110 125 234 124
S Space -2 -2 125 78 1514 1389
Space D 2 1 78 109 561 483
