D4 D6 0 -2 141 93 375 234
T O 0 -4 125 78 109 -16
O Space -3 5 78 109 141 63
Space T 3 -1 109 109 171 62
T R 0 1 109 109 593 484
R Y 0 -2 109 93 125 16
Y Space -3 2 93 94 171 78
Space T 3 -1 94 124 188 94
T O 0 -4 124 109 109 -15
O Space -3 5 109 94 140 31
Space T 3 -1 94 125 125 31
T E 0 2 125 125 203 78
E L -1 -6 125 47 218 93
L L 0 0 47 78 141 94
L Space -2 5 78 125 62 -16
Space Y 3 -2 125 94 343 218
Y O 0 -3 94 78 172 78
O U 0 2 78 109 47 -31
U R 0 3 109 94 140 31
R Space -3 0 94 63 265 171
Space K 2 -4 63 94 281 218
K I 1 0 94 78 172 78
I D -1 5 78 78 140 62
D S 0 1 78 78 234 156
S Space -2 -2 78 109 125 47
Space E 3 1 109 94 187 78
E V -2 -1 94 93 203 109
V E 2 1 93 187 187 94
E R 0 -1 187 140 94 -93
R Y 0 -2 140 78 109 -31
Y T 0 1 78 141 249 171
T H -1 -1 141 78 156 15
H I 1 -2 78 78 141 63
I N -2 2 78 78 140 62
N G 1 1 78 110 109 31
G Space -2 1 110 109 125 15
Space Y 3 -2 109 109 390 281
Y O 0 -3 109 78 172 63
O U 0 2 78 93 78 0
U Space -3 3 93 124 47 -46
Space T 3 -1 124 125 1840 1716
T H -1 -1 125 93 141 16
H O 1 -3 93 109 187 94
O U 0 2 109 109 78 -31
U G -1 2 109 109 156 47
G H 0 -1 109 109 109 0
H T 1 1 109 109 780 671
T Space -3 1 109 110 109 0
Space Y 3 -2 110 94 250 140
Y O 0 -3 94 109 203 109
O U 0 2 109 93 78 -31
U Oem7 -1 -4 93 109 265 172
Oem7 D 0 8 109 78 203 94
D Space -2 -1 78 94 62 -16
Space H 2 -2 94 78 1654 1560
H A 0 5 78 140 109 31
A V -1 -3 140 93 125 -15
V E 2 1 93 109 187 94
E Space -3 -1 109 94 109 0
Space T 3 -1 94 140 141 47
T H -1 -1 140 78 124 -16
H E 1 3 78 125 125 47
E Space -3 -1 125 94 125 0
Space N 1 -2 94 109 172 78
N E 2 3 109 109 62 -47
E X -2 1 109 93 281 172
X T 2 -3 93 141 171 78
T Space -3 1 141 94 125 -16
Space D1 4 3 94 125 172 78
D1 D0 0 -9 125 109 156 31
D0 Space -4 6 109 109 140 31
Space Y 3 -2 109 94 187 78
Y E 0 3 94 125 78 -16
E A -1 2 125 156 203 78
A R 1 -3 156 124 63 -93
R S -1 2 124 109 218 94
S Space -2 -2 109 94 109 0
Space T 3 -1 94 109 172 78
T O 0 -4 109 78 125 16
O Space -3 5 78 109 93 15
Space T 3 -1 109 125 312 203
T E 0 2 125 125 265 140
E L -1 -6 125 78 359 234
L L 0 0 78 78 187 109
L Space -2 5 78 109 94 16
Space T 3 -1 109 141 140 31
T H -1 -1 141 94 125 -16
H E 1 3 94 141 156 62
E M -2 -4 141 109 156 15
M Space -1 3 109 94 125 16
Space I 3 -4 94 62 203 109
I N -2 2 62 109 140 78
N Space -1 2 109 109 78 -31
Space J 2 -3 109 125 515 406
J J 0 0 125 125 156 31
J Back 2 -6 125 78 1186 1061
Back U -1 6 78 62 234 156
U S -1 5 62 125 187 125
S T 1 -3 125 109 78 -47
T Space -3 1 109 47 93 -16
Space A 2 3 47 109 983 936
A Space -2 -3 109 125 125 16
Space F 2 0 125 141 296 171
F E 1 1 141 171 188 47
E W 0 1 171 125 265 94
W Space -3 -2 125 78 218 93
Space M 1 -3 78 78 265 187
M O 2 -2 78 62 188 110
O N -2 3 62 94 124 62
N T 2 1 94 141 156 62
T H -1 -1 141 63 125 -16
H S 0 4 63 94 281 218
S OemPeriod -1 -7 94 93 125 31
OemPeriod Space -1 5 93 109 140 47
Space LShiftKey 1 4 109 265 312 203
LShiftKey I 2 -8 265 62 125 -140
I T 0 3 62 94 780 718
T Space -3 1 94 109 109 15
Space M 1 -3 109 93 172 63
M E 2 4 93 109 78 -15
E A -1 2 109 141 140 31
A N -1 -5 141 78 125 -16
N S 1 4 78 78 156 78
S Space -2 -2 78 78 94 16
Space T 3 -1 78 140 140 62
T O 0 -4 140 78 125 -15
O Space -3 5 78 62 125 47
Space M 1 -3 62 78 171 109
M A 1 6 78 109 156 78
A K 0 -7 109 78 125 16
K E 1 5 78 125 125 47
E Space -3 -1 125 93 125 0
Space S 2 2 93 78 249 156
S U 1 -5 78 78 94 16
U R 0 3 78 141 171 93
R E 0 1 141 110 78 -63
E Space -3 -1 110 125 94 -16
Space E 3 1 125 156 281 156
E V -2 -1 156 109 265 109
V E 2 1 109 172 187 78
E R 0 -1 172 156 94 -78
R Y 0 -2 156 93 125 -31
Y T 0 1 93 156 140 47
T H -1 -1 156 109 125 -31
H I 1 -2 109 93 125 16
I N -2 2 93 109 156 63
N G 1 1 109 125 140 31
G Space -2 1 125 63 109 -16
Space I 3 -4 63 94 156 93
I S -1 6 94 125 156 62
S Space -2 -2 125 78 109 -16
Space B 1 -1 78 78 203 125
B U 2 -2 78 78 187 109
U T 0 2 78 63 125 47
T T 0 0 63 124 141 78
T O 0 -4 124 109 93 -31
O N -2 3 109 94 156 47
N E 2 3 94 109 141 47
E D -1 0 109 110 202 93
D Space -2 -1 110 94 125 15
Space U 3 -3 94 141 187 93
U P 0 -3 141 78 141 0
P Space -3 6 78 109 140 62
Space S 2 2 109 125 187 78
S O 1 -7 125 78 141 16
O Space -3 5 78 109 125 47
Space T 3 -1 109 140 140 31
T H -1 -1 140 63 109 -31
H A 0 5 63 140 125 62
A T 1 -4 140 141 62 -78
T Space -3 1 141 94 94 -47
Space I 3 -4 94 78 234 140
I T 0 3 78 140 780 702
T Space -3 1 140 62 156 16
Space W 3 2 62 93 203 141
W I 0 -6 93 78 109 16
I L -1 -1 78 78 203 125
L L 0 0 78 78 187 109
L Space -2 5 78 78 94 16
Space B 1 -1 78 78 171 93
B E 2 2 78 125 125 47
E Space -3 -1 125 93 94 -31
Space A 2 3 93 187 171 78
A S 0 -1 187 109 141 -46
S Space -2 -2 109 94 124 15
Space E 3 1 94 125 328 234
E A -1 2 125 172 187 62
A S 0 -1 172 172 109 -63
S Y 1 -4 172 94 203 31
Y Space -3 2 94 109 125 31
Space A 2 3 109 187 265 156
A S 0 -1 187 125 125 -62
S Space -2 -2 125 94 140 15
Space P 3 -6 94 62 250 156
P O 0 1 62 125 655 593
O S -1 7 125 62 453 328
S S 0 0 62 78 156 94
S I 1 -6 78 124 156 78
I B -2 3 124 78 234 110
B L 1 -4 78 78 171 93
L E 1 6 78 109 141 63
E Space -3 -1 109 109 93 -16
Space T 3 -1 109 140 172 63
T Back 1 -8 140 78 452 312
Back F -2 9 78 110 109 31
F O 1 -5 110 93 110 0
O R 0 5 93 125 124 31
R Space -3 0 125 109 63 -62
Space Y 3 -2 109 62 265 156
Y O 0 -3 62 78 140 78
O U 0 2 78 94 78 0
U R 0 3 94 125 141 47
R Space -3 0 125 94 140 15
Space F 2 0 94 78 328 234
F A 0 3 78 125 140 62
A M -1 -6 125 78 94 -31
M I 2 -1 78 110 171 93
I L -1 -1 110 109 172 62
L Y 1 3 109 109 156 47
Y OemPeriod -2 -3 109 109 234 125
OemPeriod Space -1 5 109 125 62 -47
Space LShiftKey 1 4 125 265 203 78
LShiftKey I 2 -8 265 110 109 -156
I T 0 3 110 109 375 265
T Space -3 1 109 93 156 47
Space M 1 -3 93 94 187 94
M E 2 4 94 93 125 31
E A -1 2 93 156 140 47
A N -1 -5 156 78 203 47
N S 1 4 78 93 94 16
S Space -2 -2 93 78 124 31
Space T 3 -1 78 141 125 47
T O 0 -4 141 110 109 -32
O Space -3 5 110 109 94 -16
Space S 2 2 109 78 281 172
S A 0 1 78 172 140 62
A Y 1 -5 172 63 156 -16
Y Space -3 2 63 78 141 78
Space Y 3 -2 78 62 218 140
Y O 0 -3 62 93 125 63
O U 0 2 93 93 78 -15
U R 0 3 93 94 109 16
R Space -3 0 94 78 125 31
Space G 2 -1 78 124 359 281
G O 1 -4 124 78 124 0
O O 0 0 78 78 141 63
O D -1 6 78 109 109 31
D Space -2 -1 109 94 140 31
Space Back 4 -9 94 78 359 265
Back B -3 8 78 109 250 172
B Y 2 -1 109 63 249 140
Y E 0 3 63 109 125 62
E S -1 1 109 78 203 94
S OemPeriod -1 -7 78 94 109 31
OemPeriod Return 1 -3 94 78 3822 3728
Return LShiftKey -1 12 78 436 765 687
LShiftKey I 2 -8 436 109 296 -140
I Space -3 4 109 109 187 78
Space L 2 -5 109 125 125 16
L I 1 1 125 62 203 78
I V -2 4 62 94 62 0
V E 2 1 94 109 172 78
E Space -3 -1 109 94 93 -16
Space W 3 2 94 172 1685 1591
W I 0 -6 172 94 78 -94
I T 0 3 94 140 172 78
T H -1 -1 140 93 78 -62
H T 1 1 93 141 171 78
T Space -3 1 141 78 16 -125
Space Back 4 -9 78 78 733 655
Back Back 0 0 78 62 141 63
Back Space -4 9 62 124 156 94
Space T 3 -1 124 140 156 32
T H -1 -1 140 78 124 -16
H A 0 5 78 172 94 16
A T 1 -4 172 109 94 -78
T Space -3 1 109 93 31 -78
Space D 2 1 93 109 827 734
D I 1 -5 109 94 124 15
I A -1 7 94 141 125 31
A G 0 -4 141 109 141 0
G N -1 -1 109 94 280 171
N O 2 -3 94 109 141 47
O S -1 7 109 94 249 140
S I 1 -6 94 94 125 31
I S -1 6 94 94 78 -16
S Space -2 -2 94 93 141 47
Space A 2 3 93 125 327 234
A L 0 -8 125 78 94 -31
L L 0 0 78 78 156 78
L Space -2 5 78 156 47 -31
Space D 2 1 156 93 187 31
D A 0 2 93 156 109 16
A Y 1 -5 156 93 172 16
Y OemPeriod -2 -3 93 93 234 141
OemPeriod Space -1 5 93 93 109 16
Space LShiftKey 1 4 93 171 156 63
LShiftKey L 1 -9 171 109 125 -46
L A 0 8 109 109 156 47
A T 1 -4 109 125 124 15
T E 0 2 125 141 203 78
E R 0 -1 141 109 78 -63
R Space -3 0 109 109 78 -31
Space T 3 -1 109 125 125 16
T H -1 -1 125 93 94 -31
H A 0 5 93 156 109 16
A T 1 -4 156 124 47 -109
T Space -3 1 124 93 78 -46
Space E 3 1 93 93 265 172
E V -2 -1 93 78 171 78
V E 2 1 78 125 156 78
E N -2 -3 125 94 203 78
N I 2 -2 94 78 172 78
I N -2 2 78 78 140 62
N G 1 1 78 124 63 -15
G Space -2 1 124 93 109 -15
Space LShiftKey 1 4 93 171 281 188
LShiftKey I 2 -8 171 94 62 -109
I Space -3 4 94 94 109 15
Space H 2 -2 94 93 219 125
H A 0 5 93 156 187 94
A D 0 -2 156 62 281 125
D Space -2 -1 62 124 546 484
Space A 2 3 124 124 156 32
A Space -2 -3 124 78 124 0
Space B 1 -1 78 94 172 94
B I 2 -3 94 171 203 109
I O 0 -1 171 109 359 188
O P 0 -1 109 62 234 125
P S -1 8 62 93 343 281
S Y 1 -4 93 78 140 47
Y Oemcomma -2 -2 78 125 250 172
Oemcomma Space -1 4 125 110 93 -32
Space W 3 2 110 124 188 78
W H -1 -4 124 78 78 -46
H E 1 3 78 125 561 483
E R 0 -1 125 156 125 0
R E 0 1 156 109 78 -78
E Space -3 -1 109 125 62 -47
Space T 3 -1 125 140 297 172
T H -1 -1 140 94 93 -47
H E 1 3 94 140 110 16
E Y 0 -3 140 93 156 16
Y Space -3 2 93 94 140 47
Space S 2 2 94 156 172 78
S T 1 -3 156 125 109 -47
T U 0 -2 125 94 187 62
U C -2 4 94 125 156 62
C K 1 -5 125 110 140 15
K Space -2 4 110 109 110 0
Space A 2 3 109 125 514 405
A N -1 -5 125 93 110 -15
N Space -1 2 93 124 78 -15
Space E 3 1 124 125 265 141
E N -2 -3 125 109 296 171
N D 1 3 109 110 265 156
D E 1 0 110 109 266 156
E Back 1 -10 109 78 468 359
Back O -1 4 78 109 249 171
O S -1 7 109 94 203 94
S C -1 -1 94 110 218 124
C O 2 -6 110 125 312 202
O P 0 -1 125 63 234 109
P E 0 7 63 109 172 109
E Space -3 -1 109 93 203 94
Space D 2 1 93 125 1575 1482
D O 1 -6 125 78 156 31
O W 0 7 78 125 125 47
W N -2 -4 125 124 141 16
N Space -1 2 124 93 109 -15
Space M 1 -3 93 93 203 110
M Y 2 1 93 31 249 156
Y Space -3 2 31 94 156 125
Space T 3 -1 94 140 203 109
T H -1 -1 140 94 109 -31
H R 1 2 94 124 141 47
R O 0 -5 124 125 109 -15
O A -1 8 125 156 187 62
A T 1 -4 156 140 94 -62
T Space -3 1 140 94 124 -16
Space A 2 3 94 140 188 94
A Back 2 -12 140 109 561 421
Back Oemcomma -3 5 109 125 484 375
Oemcomma Back 3 -5 125 62 343 218
Back Back 0 0 62 78 156 94
Back Oemcomma -3 5 78 109 250 172
Oemcomma Space -1 4 109 141 46 -63
Space T 3 -1 141 140 250 109
T H -1 -1 140 93 125 -15
H R 1 2 93 124 125 32
R O 0 -5 124 125 109 -15
O U 0 2 125 78 93 -32
U G -1 2 78 124 110 32
G H 0 -1 124 110 124 0
H Space -2 2 110 109 94 -16
Space M 1 -3 109 63 218 109
M Y 2 1 63 124 188 125
Y Space -3 2 124 125 140 16
Space S 2 2 125 93 203 78
S T 1 -3 93 156 109 16
T O 0 -4 156 94 140 -16
O M -2 2 94 94 624 530
M A 1 6 94 156 125 31
A C -1 -2 156 140 141 -15
C H 1 -3 140 110 124 -16
H Space -2 2 110 109 110 0
Space A 2 3 109 125 124 15
A N -1 -5 125 93 141 16
N D 1 3 93 94 109 16
D Space -2 -1 94 78 109 15
Space I 3 -4 78 78 187 109
I N -2 2 78 93 141 63
N T 2 1 93 109 156 63
T O 0 -4 109 78 140 31
O Space -3 5 78 93 94 16
Space M 1 -3 93 94 171 78
M Y 2 1 94 125 203 109
Y Space -3 2 125 109 141 16
Space I 3 -4 109 94 171 62
I N -2 2 94 94 187 93
N T 2 1 94 109 125 31
T E 0 2 109 141 156 47
E S -1 1 141 109 250 109
S T 1 -3 109 125 187 78
T I 0 -3 125 63 140 15
I N -2 2 63 78 188 125
N E 2 3 78 125 109 31
E S -1 1 125 110 249 124
S Oemcomma -1 -6 110 125 219 109
Oemcomma Space -1 4 125 94 140 15
Space P 3 -6 94 94 546 452
P U 0 3 94 109 125 31
U T 0 2 109 110 140 31
T Space -3 1 110 78 110 0
Space A 2 3 78 172 171 93
A Space -2 -3 172 109 141 -31
Space N 1 -2 109 94 1294 1185
N E 2 3 94 78 141 47
E E 0 0 78 109 156 78
E D -1 0 109 140 187 78
D L 0 -6 140 78 172 32
L E 1 6 78 109 109 31
E Space -3 -1 109 109 125 16
Space I 3 -4 109 78 514 405
I N -2 2 78 94 172 94
N T 2 1 94 140 125 31
T O 0 -4 140 78 125 -15
O Space -3 5 78 125 109 31
Space M 1 -3 125 78 218 93
M Y 2 1 78 78 234 156
Y Space -3 2 78 93 172 94
Space P 3 -6 93 94 171 78
P A -1 9 94 141 156 62
A C -1 -2 141 125 219 78
C R 2 -1 125 141 296 171
R E 0 1 141 125 109 -32
E A -1 2 125 187 188 63
A S 0 -1 187 141 171 -16
S Space -2 -2 141 109 156 15
Space A 2 3 109 156 172 63
A N -1 -5 156 93 125 -31
N D 1 3 93 110 124 31
D Space -2 -1 110 109 125 15
Space G 2 -1 109 78 515 406
G Space -2 1 78 109 250 172
Space A 2 3 109 109 156 47
A Space -2 -3 109 78 109 0
Space F 2 0 78 140 671 593
F E 1 1 140 219 124 -16
E W 0 1 219 109 125 -94
W Space -3 -2 109 93 94 -15
Space C 1 1 93 156 218 125
C E 2 0 156 141 156 0
E L -1 -6 141 62 219 78
L L 0 0 62 78 156 94
L S 0 7 78 125 124 46
S Space -2 -2 125 110 156 31
Space F 2 0 110 109 188 78
F R 1 0 109 156 203 94
R O 0 -5 156 94 93 -63
O M -2 2 94 109 203 109
M Space -1 3 109 109 94 -15
Space T 3 -1 109 124 156 47
T H -1 -1 124 78 124 0
H E 1 3 78 125 94 16
E Space -3 -1 125 78 109 -16
Space T 3 -1 78 156 265 187
T U 0 -2 156 93 141 -15
U M -2 0 93 109 312 219
M O 2 -2 109 109 203 94
O R 0 5 109 94 171 62
R OemPeriod -2 -5 94 94 125 31
OemPeriod Space -1 5 94 125 78 -16
Space LShiftKey 1 4 125 203 296 171
LShiftKey I 2 -8 203 94 78 -125
I Space -3 4 94 109 110 16
Space W 3 2 109 63 327 218
W A -1 1 63 156 156 93
A S 0 -1 156 140 94 -62
S Space -2 -2 140 94 109 -31
Space S 2 2 94 109 437 343
S E 1 -1 109 110 171 62
E D -1 0 110 110 234 124
D A 0 2 110 218 266 156
A T 1 -4 218 125 140 -78
T E 0 2 125 124 94 -31
E Oemcomma -2 -5 124 62 312 188
Oemcomma Back 3 -5 62 94 1029 967
Back D -2 10 94 109 94 0
D Oemcomma -1 -5 109 78 234 125
Oemcomma Space -1 4 78 110 93 15
Space B 1 -1 110 94 562 452
B Y 2 -1 94 109 265 171
Y Space -3 2 109 78 250 141
Space Back 4 -9 78 78 1248 1170
Back Back 0 0 78 63 140 62
Back U -1 6 63 109 219 156
U T 0 2 109 125 109 0
T Space -3 1 125 94 140 15
Space M 1 -3 94 78 203 109
M Y 2 1 78 110 218 140
Y Space -3 2 110 125 141 31
Space W 3 2 125 94 374 249
W I 0 -6 94 78 141 47
I F -1 4 78 109 343 265
F E 1 1 109 109 265 156
E Oemcomma -2 -5 109 110 140 31
Oemcomma Space -1 4 110 109 141 31
Space W 3 2 109 109 218 109
W H -1 -4 109 78 109 0
H O 1 -3 78 125 141 63
O Space -3 5 125 140 187 62
Space W 3 2 140 94 811 671
W A -1 1 94 156 172 78
A S 0 -1 156 156 78 -78
S Space -2 -2 156 78 125 -31
Space T 3 -1 78 141 171 93
T H -1 -1 141 78 125 -16
H E 1 3 78 218 94 16
E R 0 -1 218 172 93 -125
R Oemcomma -2 -4 172 109 281 109
Oemcomma Space -1 4 109 125 140 31
Space T 3 -1 125 109 578 453
T O 0 -4 109 63 93 -16
O Back 1 -4 63 62 328 265
Back Back 0 0 62 62 156 94
Back Back 0 0 62 78 140 78
Back Back 0 0 78 78 156 78
Back E -1 10 78 110 109 31
E Space -3 -1 110 78 172 62
Space T 3 -1 78 141 140 62
T O 0 -4 141 109 141 0
O Back 1 -4 109 94 374 265
Back Back 0 0 94 78 156 62
Back Back 0 0 78 109 156 78
Back Oemcomma -3 5 109 125 562 453
Oemcomma Space -1 4 125 78 156 31
Space T 3 -1 78 124 203 125
T O 0 -4 124 78 109 -15
O L -1 0 78 109 187 109
L D 0 6 109 125 125 16
D Space -2 -1 125 93 78 -47
Space M 1 -3 93 78 187 94
M E 2 4 78 109 109 31
E Space -3 -1 109 94 78 -31
Space T 3 -1 94 140 94 0
T H -1 -1 140 94 109 -31
H A 0 5 94 125 125 31
A T 1 -4 125 140 47 -78
T Space -3 1 140 94 93 -47
Space W 3 2 94 140 437 343
W H -1 -4 140 109 125 -15
H E 1 3 109 141 140 31
E N -2 -3 141 109 94 -47
N Space -1 2 109 110 93 -16
Space T 3 -1 110 125 125 15
T H -1 -1 125 94 125 0
H E 1 3 94 125 109 15
E Y 0 -3 125 109 125 0
Y Space -3 2 109 94 156 47
Space V 1 0 94 125 296 202
V I 2 -4 125 109 172 47
I E 0 5 109 218 125 16
E W 0 1 218 140 109 -109
W E 0 -1 140 125 546 406
E D -1 0 125 125 234 109
D Space -2 -1 125 109 78 -47
Space T 3 -1 109 109 1638 1529
T H -1 -1 109 78 109 0
H E 1 3 78 141 78 0
E Space -3 -1 141 94 125 -16
Space C 1 1 94 140 156 62
C E 2 0 140 125 109 -31
E L -1 -6 125 78 156 31
L S 0 7 78 93 406 328
S S 0 0 93 94 140 47
S Space -2 -2 94 94 234 140
Space U 3 -3 94 94 203 109
U N -2 1 94 93 250 156
N Back 3 -7 93 78 374 281
Back Back 0 0 78 78 140 62
Back Back 0 0 78 78 156 78
Back Back 0 0 78 63 156 78
Back Back 0 0 63 78 125 62
Back L -2 4 78 47 265 187
L S 0 7 47 109 94 47
S Space -2 -2 109 93 125 16
Space U 3 -3 93 63 452 359
U N -2 1 63 94 187 124
N D 1 3 94 93 141 47
D E 1 0 93 171 203 110
E R 0 -1 171 125 62 -109
R Space -3 0 125 94 109 -16
Space A 2 3 94 140 375 281
A Space -2 -3 140 78 109 -31
Space M 1 -3 78 62 234 156
M I 2 -1 62 62 187 125
I C -2 5 62 78 125 63
C R 2 -1 78 125 218 140
R O 0 -5 125 93 172 47
O S -1 7 93 93 312 219
S C -1 -1 93 94 608 515
C O 2 -6 94 78 187 93
O P 0 -1 78 63 203 125
P E 0 7 63 94 109 46
E Space -3 -1 94 78 125 31
Space T 3 -1 78 110 109 31
T H -1 -1 110 63 125 15
H E 1 3 63 125 78 15
E Space -3 -1 125 125 593 468
Space D 2 1 125 125 234 109
D O 1 -6 125 93 281 156
O C -2 6 93 125 187 94
C T 2 -2 125 141 265 140
T O 0 -4 141 94 156 15
O R 0 5 94 78 109 15
R S -1 2 78 125 172 94
S Space -2 -2 125 94 140 15
Space S 2 2 94 109 203 109
S T 1 -3 109 124 141 32
T A -1 4 124 203 249 125
A R 1 -3 203 93 141 -62
R T 0 -1 93 109 218 125
T E 0 2 109 109 156 47
E D -1 0 109 140 203 94
D Space -2 -1 140 124 125 -15
Space C 1 1 124 78 390 266
C R 2 -1 78 156 202 124
R Y 0 -2 156 94 156 0
Y I 0 -2 94 63 203 109
I N -2 2 63 94 156 93
N G 1 1 94 125 109 15
G Space -2 1 125 62 110 -15
Space B 1 -1 62 78 156 94
B E 2 2 78 109 62 -16
E C -2 0 109 140 203 94
C A 1 2 140 93 156 16
A U 1 -6 93 109 125 32
U S -1 5 109 125 218 109
S E 1 -1 125 140 94 -31
E Space -3 -1 140 94 124 -16
Space I 3 -4 94 62 250 156
I T 0 3 62 125 109 47
T Space -3 1 125 94 109 -16
Space T 3 -1 94 140 188 94
T U 0 -2 140 93 156 16
U R 0 3 93 125 171 78
R N -2 -2 125 94 156 31
N E 2 3 94 94 125 31
E D -1 0 94 125 187 93
D Space -2 -1 125 94 125 0
Space O 3 -5 94 109 187 93
O U 0 2 109 109 78 -31
U T 0 2 109 110 187 78
T Space -3 1 110 109 94 -16
Space T 3 -1 109 125 156 47
T O 0 -4 125 93 94 -31
O Space -3 5 93 94 93 0
Space B 1 -1 94 94 187 93
B E 2 2 94 125 125 31
E Space -3 -1 125 78 141 16
Space A 2 3 78 140 140 62
A Space -2 -3 140 93 94 -46
Space V 1 0 93 109 249 156
V E 2 1 109 234 297 188
E R 0 -1 234 141 124 -110
R Y 0 -2 141 109 125 -16
Y Space -3 2 109 109 141 32
Space R 3 0 109 109 327 218
R A -1 3 109 203 156 47
A R 1 -3 203 187 141 -62
R E 0 1 187 140 62 -125
E Space -3 -1 140 94 109 -31
Space F 2 0 94 109 1264 1170
F O 1 -5 109 109 109 0
O R 0 5 109 141 187 78
R M -2 -3 141 94 109 -32
M Space -1 3 94 94 94 0
Space O 3 -5 94 62 203 109
O F -1 5 62 109 125 63
F Space -2 0 109 93 78 -31
Space P 3 -6 93 78 421 328
P A -1 9 78 140 109 31
A C -1 -2 140 94 187 47
C R 2 -1 94 125 281 187
R E 0 1 125 125 78 -47
E A -1 2 125 156 140 15
A T 1 -4 156 125 156 0
T I 0 -3 125 94 203 78
I C -2 5 94 125 203 109
C Space -1 -1 125 94 140 15
Space C 1 1 94 110 234 140
C A 1 2 110 140 188 78
A N -1 -5 140 78 171 31
N C 0 3 78 141 234 156
C E 2 0 141 171 484 343
E R 0 -1 171 125 156 -15
R Space -3 0 125 78 140 15
Space T 3 -1 78 125 125 47
T H -1 -1 125 78 109 -16
H A 0 5 78 172 125 47
A T 1 -4 172 109 109 -63
T Space -3 1 109 109 47 -62
Space I 3 -4 109 63 218 109
I S -1 6 63 125 156 93
S Space -2 -2 125 93 110 -15
Space C 1 1 93 156 795 702
C U 2 -4 156 109 234 78
U R 0 3 109 109 156 47
R A -1 3 109 156 156 47
A B -1 -4 156 110 499 343
B L 1 -4 110 78 234 124
L E 1 6 78 109 125 47
E Space -3 -1 109 78 109 0
Space W 3 2 78 94 905 827
W I 0 -6 94 63 78 -16
I T 0 3 63 156 125 62
T H -1 -1 156 78 125 -31
H Space -2 2 78 140 125 47
Space S 2 2 140 109 936 796
S U 1 -5 109 109 156 47
U R 0 3 109 109 156 47
R G -1 -1 109 94 202 93
G E 1 2 94 187 188 94
E R 0 -1 187 125 109 -78
R Y 0 -2 125 110 93 -32
Y OemPeriod -2 -3 110 109 281 171
OemPeriod Space -1 5 109 109 78 -31
Space LShiftKey 1 4 109 218 141 32
LShiftKey I 2 -8 218 125 109 -109
I Space -3 4 125 78 125 0
Space H 2 -2 78 93 265 187
H A 0 5 93 124 125 32
A D 0 -2 124 140 140 16
D Space -2 -1 140 93 125 -15
Space T 3 -1 93 109 140 47
T H -1 -1 109 78 125 16
H E 1 3 78 125 78 0
E Space -3 -1 125 94 109 -16
Space S 2 2 94 125 172 78
S U 1 -5 125 94 171 46
U R 0 3 94 125 141 47
R G -1 -1 125 94 327 202
G E 1 2 94 187 188 94
E R 0 -1 187 125 124 -63
R Y 0 -2 125 124 110 -15
Y Space -3 2 124 78 171 47
Space A 2 3 78 141 187 109
A N -1 -5 141 109 110 -31
N D 1 3 109 124 156 47
D Space -2 -1 124 78 249 125
Space LShiftKey 1 4 78 188 187 109
LShiftKey I 2 -8 188 94 78 -110
I Space -3 4 94 109 110 16
Space Back 4 -9 109 109 624 515
Back Oem7 -2 2 109 109 265 156
Oem7 M -1 4 109 125 249 140
M Space -1 3 125 78 125 0
Space F 2 0 78 125 421 343
F I 1 -4 125 62 110 -15
I N -2 2 62 109 156 94
N E 2 3 109 109 93 -16
E Space -3 -1 109 94 125 16
Space N 1 -2 94 94 156 62
N O 2 -3 94 124 172 78
O W 0 7 124 93 499 375
W OemPeriod -2 -7 93 78 109 16
OemPeriod Space -1 5 78 124 94 16
Space Return 2 -8 124 94 4804 4680
Return RShiftKey -1 1 94 359 609 515
RShiftKey T 2 6 359 109 265 -94
T H -1 -1 109 47 281 172
H I 1 -2 47 78 1014 967
I S -1 6 78 78 156 78
S Space -2 -2 78 78 93 15
Space W 3 2 78 93 141 63
W A -1 1 93 156 187 94
A S 0 -1 156 109 47 -109
S Space -2 -2 109 78 62 -47
Space T 3 -1 78 109 1373 1295
T H -1 -1 109 93 94 -15
H E 1 3 93 109 109 16
E Space -3 -1 109 62 125 16
Space C 1 1 62 94 218 156
C L 1 -6 94 78 125 31
L O 1 0 78 78 171 93
O S -1 7 78 109 141 63
S E 1 -1 109 140 156 47
E S -1 1 140 187 203 63
S T 1 -3 187 156 202 15
T Space -3 1 156 188 546 390
Space LShiftKey 1 4 188 202 344 156
LShiftKey I 2 -8 202 94 93 -109
I Oem7 -1 -3 94 94 265 171
Oem7 V -1 7 94 93 531 437
V E 2 1 93 141 171 78
E Space -3 -1 141 94 156 15
Space B 1 -1 94 110 234 140
B E 2 2 110 47 203 93
E E 0 0 47 109 141 94
E N -2 -3 109 109 109 0
N Space -1 2 109 125 78 -31
Space T 3 -1 125 156 187 62
T O 0 -4 156 62 125 -31
O Space -3 5 62 94 109 47
Space F 2 0 94 109 109 15
F A 0 3 109 141 156 47
A C -1 -2 141 156 125 -16
C I 2 -5 156 78 172 16
I N -2 2 78 109 171 93
N G 1 1 109 156 234 125
G Space -2 1 156 93 141 -15
Space T 3 -1 93 156 249 156
T H -1 -1 156 124 297 141
H Back 2 -7 124 47 686 562
Back Back 0 0 47 109 156 109
Back D -2 10 109 93 172 63
D E 1 0 93 125 187 94
E A -1 2 125 156 140 15
A D 0 -2 156 110 265 109
D T 1 -2 110 203 250 140
T H -1 -1 203 94 312 109
H Back 2 -7 94 78 406 312
Back Back 0 0 78 78 171 93
