D4 D9 0 -5 140 171 421 281
P A -1 9 156 109 109 -47
A R 1 -3 109 93 234 125
R E 0 1 93 171 78 -15
E Space -3 -1 171 156 109 -62
Space T 3 -1 156 125 156 0
T O 0 -4 125 156 78 -47
O Space -3 5 156 125 125 -31
Space D 2 1 125 125 234 109
D O 1 -6 125 140 109 -16
O E 0 6 140 109 109 -31
E OemPeriod -2 -6 109 109 3105 2996
OemPeriod Oem1 1 -1 109 15 0 -109
Oem1 Space -2 6 15 140 156 141
Space O 3 -5 140 125 202 62
O T 0 4 125 187 172 47
T Space -3 1 187 125 156 -31
Space M 1 -3 125 140 172 47
M E 2 4 140 109 109 -31
E A -1 2 109 156 296 187
A S 0 -1 156 140 16 -140
S M -1 -5 140 125 31 -109
M Back 3 -6 125 78 577 452
Back Back 0 0 78 78 156 78
Back Back 0 0 78 63 156 78
Back Back 0 0 63 93 141 78
Back Back 0 0 93 63 171 78
Back Back 0 0 63 63 156 93
Back Back 0 0 63 78 156 93
Back Back 0 0 78 78 156 78
Back Back 0 0 78 62 172 94
Back Back 0 0 62 78 140 78
Back Back 0 0 78 63 187 109
Back Back 0 0 63 78 172 109
Back Back 0 0 78 93 172 94
Back I -1 5 93 93 655 562
I R 0 4 93 93 203 110
R Back 1 -9 93 78 343 250
Back E -1 10 78 94 109 31
E OemPeriod -2 -6 94 156 156 62
OemPeriod Space -1 5 156 156 140 -16
Space LShiftKey 1 4 156 187 141 -15
LShiftKey I 2 -8 187 109 125 -62
I T 0 3 109 140 156 47
T Space -3 1 140 141 93 -47
Space M 1 -3 141 125 250 109
M E 2 4 125 109 62 -63
E A -1 2 109 187 203 94
A M -1 -6 187 109 94 -93
M N 0 1 109 109 0 -109
N S 1 4 109 156 78 -31
S Space -2 -2 156 125 109 -47
Space T 3 -1 125 140 203 78
T O 0 -4 140 156 62 -78
O Space -3 5 156 156 109 -47
Space T 3 -1 156 109 328 172
T E 0 2 109 156 187 78
E L -1 -6 156 110 140 -16
L L 0 0 110 156 172 62
L Space -2 5 156 156 16 -140
Space Space 0 0 156 109 374 218
Space Y 3 -2 109 32 296 187
Y Back 1 -7 32 78 312 280
Back Back 0 0 78 78 172 94
Back Y -1 7 78 110 764 686
Y O 0 -3 110 172 484 374
O U 0 2 172 171 94 -78
U R 0 3 171 156 436 265
R Space -3 0 156 171 110 -46
Space K 2 -4 171 93 187 16
K I 1 0 93 109 203 110
I D -1 5 109 203 202 93
D S 0 1 203 171 110 -93
S Space -2 -2 171 171 2449 2278
Space E 3 1 171 109 265 94
E V -2 -1 109 109 94 -15
V E 2 1 109 109 93 -16
E R 0 -1 109 109 219 110
R Y 0 -2 109 94 171 62
Y T 0 1 94 125 187 93
T H -1 -1 125 187 94 -31
H I 1 -2 187 156 94 -93
I N -2 2 156 172 249 93
N G 1 1 172 141 109 -63
G Space -2 1 141 125 1373 1232
Space Y 3 -2 125 94 281 156
Y O 0 -3 94 110 218 124
O U 0 2 110 202 32 -78
U Space -3 3 202 203 124 -78
Space T 3 -1 203 188 234 31
T H -1 -1 188 93 110 -78
H O 1 -3 93 187 234 141
O U 0 2 187 156 78 -109
U G -1 2 156 109 171 15
G H 0 -1 109 140 125 16
H T 1 1 140 171 94 -46
T Space -3 1 171 171 889 718
Space Y 3 -2 171 110 483 312
Y O 0 -3 110 171 219 109
O U 0 2 171 156 78 -93
U Oem7 -1 -4 156 171 515 359
Oem7 D 0 8 171 156 1607 1436
D Space -2 -1 156 140 546 390
Space H 2 -2 140 109 483 343
H A 0 5 109 109 141 32
A V -1 -3 109 125 124 15
V E 2 1 125 171 188 63
E Space -3 -1 171 187 234 63
Space T 3 -1 187 156 951 764
T H -1 -1 156 109 156 0
H E 1 3 109 171 94 -15
E Space -3 -1 171 140 78 -93
Space B 1 -1 140 94 249 109
B Back 3 -8 94 172 4384 4290
Back N -3 7 172 156 1232 1060
N E 2 3 156 140 110 -46
E X -2 1 140 156 1138 998
X T 2 -3 156 187 63 -93
T Space -3 1 187 203 93 -94
Space D1 4 3 203 172 1326 1123
D1 D0 0 -9 172 141 593 421
D0 Space -4 6 141 141 156 15
Space Y 3 -2 141 125 281 140
Y E 0 3 125 109 125 0
E A -1 2 109 156 234 125
A R 1 -3 156 109 62 -94
R S -1 2 109 140 125 16
S Space -2 -2 140 109 265 125
Space T 3 -1 109 156 999 890
T O 0 -4 156 156 140 -16
O Space -3 5 156 187 203 47
Space T 3 -1 187 125 1014 827
T E 0 2 125 156 265 140
E L -1 -6 156 109 265 109
L L 0 0 109 203 125 16
L Space -2 5 203 187 109 -94
Space T 3 -1 187 188 265 78
T H -1 -1 188 124 110 -78
H E 1 3 124 187 187 63
E M -2 -4 187 172 171 -16
M Space -1 3 172 187 110 -62
Space I 3 -4 187 156 546 359
I N -2 2 156 203 218 62
N Space -1 2 203 156 140 -63
Space J 2 -3 156 94 281 125
J U 1 0 94 109 359 265
U S -1 5 109 156 296 187
S T 1 -3 156 156 94 -62
T Space -3 1 156 203 78 -78
Space A 2 3 203 187 1295 1092
A Space -2 -3 187 141 93 -94
Space F 2 0 141 109 406 265
F E 1 1 109 188 218 109
E W 0 1 188 188 78 -110
W Space -3 -2 188 125 125 -63
Space M 1 -3 125 156 250 125
M I 2 -1 156 31 296 140
I N -2 2 31 125 125 94
N T 2 1 125 171 125 0
T H -1 -1 171 109 452 281
H S 0 4 109 140 94 -15
S OemPeriod -1 -7 140 110 1965 1825
OemPeriod Space -1 5 110 125 219 109
Space LShiftKey 1 4 125 234 125 0
LShiftKey I 2 -8 234 78 93 -141
I T 0 3 78 93 219 141
T Space -3 1 93 156 140 47
Space M 1 -3 156 140 172 16
M E 2 4 140 94 93 -47
E A -1 2 94 203 203 109
A N -1 -5 203 140 78 -125
N S 1 4 140 156 125 -15
S Space -2 -2 156 156 109 -47
Space T 3 -1 156 156 858 702
T O 0 -4 156 156 62 -94
O Space -3 5 156 140 110 -46
Space M 1 -3 140 141 171 31
M A 1 6 141 171 63 -78
A K 0 -7 171 156 93 -78
K E 1 5 156 140 141 -15
E Space -3 -1 140 156 62 -78
Space S 2 2 156 140 234 78
S U 1 -5 140 109 109 -31
U R 0 3 109 203 156 47
R E 0 1 203 171 141 -62
E Space -3 -1 171 171 889 718
Space E 3 1 171 140 421 250
E V -2 -1 140 109 203 63
V E 2 1 109 109 62 -47
E R 0 -1 109 140 203 94
R Y 0 -2 140 94 187 47
Y T 0 1 94 140 125 31
T H -1 -1 140 172 156 16
H I 1 -2 172 125 109 -63
I N -2 2 125 156 203 78
N G 1 1 156 141 62 -94
G Space -2 1 141 125 437 296
Space I 3 -4 125 156 671 546
I S -1 6 156 156 62 -94
S Space -2 -2 156 125 63 -93
Space B 1 -1 125 124 203 78
B U 2 -2 124 125 187 63
U T 0 2 125 94 343 218
T T 0 0 94 109 172 78
T E 0 2 109 156 171 62
E O 0 -6 156 109 94 -62
O N -2 3 109 140 203 94
N E 2 3 140 110 124 -16
E D -1 0 110 125 219 109
D Space -2 -1 125 110 93 -32
Space U 3 -3 110 109 188 78
U P 0 -3 109 171 1201 1092
P Space -3 6 171 203 156 -15
Space S 2 2 203 187 359 156
S O 1 -7 187 172 93 -94
O Space -3 5 172 156 109 -63
Space T 3 -1 156 125 94 -62
T H -1 -1 125 125 140 15
H A 0 5 125 171 141 16
A T 1 -4 171 125 109 -62
T Space -3 1 125 218 78 -47
Space I 3 -4 218 110 608 390
I T 0 3 110 141 203 93
T Space -3 1 141 141 78 -63
Space W 3 2 141 156 297 156
W I 0 -6 156 78 124 -32
I L -1 -1 78 78 250 172
L L 0 0 78 172 140 62
L Space -2 5 172 249 63 -109
Space B 1 -1 249 156 717 468
B E 2 2 156 140 141 -15
E Space -3 -1 140 156 93 -47
Space A 2 3 156 172 172 16
A S 0 -1 172 172 109 -63
S Space -2 -2 172 156 78 -94
Space W 3 2 156 78 515 359
W E 0 -1 78 140 546 468
E Back 1 -10 140 109 936 796
Back Back 0 0 109 125 187 78
Back E -1 10 125 156 187 62
E A -1 2 156 202 188 32
A S 0 -1 202 203 109 -93
S Y 1 -4 203 156 1841 1638
Y Space -3 2 156 171 312 156
Space A 2 3 171 265 265 94
A S 0 -1 265 156 171 -94
S Space -2 -2 156 156 0 -156
Space P 3 -6 156 218 640 484
P O 0 1 218 202 172 -46
O S -1 7 202 93 858 656
S S 0 0 93 141 171 78
S I 1 -6 141 109 78 -63
I B -2 3 109 94 265 156
B L 1 -4 94 156 1264 1170
L E 1 6 156 125 109 -47
E Space -3 -1 125 187 63 -62
Space F 2 0 187 156 436 249
F O 1 -5 156 141 125 -31
O R 0 5 141 172 125 -16
R Space -3 0 172 124 172 0
Space Y 3 -2 124 110 280 156
Y I 0 -2 110 94 281 171
I O 0 -1 94 93 16 -78
O Y 0 3 93 78 93 0
Y U 0 -1 78 94 0 -78
U Back 1 -6 94 141 624 530
Back Back 0 0 141 78 234 93
Back Back 0 0 78 46 188 110
Back Back 0 0 46 109 265 219
Back O -1 4 109 187 593 484
O U 0 2 187 187 93 -94
U R 0 3 187 125 359 172
R Space -3 0 125 171 125 0
Space F 2 0 171 110 171 0
F A 0 3 110 156 234 124
A M -1 -6 156 141 78 -78
M I 2 -1 141 140 141 0
I L -1 -1 140 110 249 109
L Y 1 3 110 141 281 171
Y OemPeriod -2 -3 141 172 1061 920
OemPeriod Space -1 5 172 109 343 171
Space LShiftKey 1 4 109 218 141 32
LShiftKey I 2 -8 218 78 78 -140
I T 0 3 78 94 249 171
T Space -3 1 94 109 172 78
Space M 1 -3 109 140 234 125
M E 2 4 140 125 93 -47
E A -1 2 125 187 281 156
A N -1 -5 187 140 94 -93
N S 1 4 140 125 78 -62
S Space -2 -2 125 187 608 483
Space T 3 -1 187 140 375 188
T O 0 -4 140 125 93 -47
O I 0 1 125 93 16 -109
I Space -3 4 93 156 62 -31
Space D 2 1 156 124 219 63
D Back 2 -10 124 156 343 219
Back Back 0 0 156 93 515 359
Back Back 0 0 93 93 187 94
Back Space -4 9 93 141 483 390
Space S 2 2 141 171 219 78
S A 0 1 171 172 140 -31
A Y 1 -5 172 125 78 -94
Y Space -3 2 125 187 94 -31
Space G 2 -1 187 141 452 265
G Back 2 -8 141 93 2559 2418
Back Y -1 7 93 93 390 297
Y O 0 -3 93 172 171 78
O U 0 2 172 172 78 -94
U R 0 3 172 141 187 15
R Space -3 0 141 156 110 -31
Space G 2 -1 156 140 234 78
G O 1 -4 140 93 421 281
O O 0 0 93 156 140 47
O D -1 6 156 140 94 -62
D Space -2 -1 140 141 93 -47
Space B 1 -1 141 125 234 93
B Back 3 -8 125 125 687 562
Back Back 0 0 125 109 218 93
Back B -3 8 109 156 468 359
B Y 2 -1 156 140 219 63
Y E 0 3 140 125 358 218
E S -1 1 125 156 250 125
S OemPeriod -1 -7 156 109 1170 1014
OemPeriod Return 1 -3 109 172 577 468
Return Back 2 -1 172 109 3963 3791
Back Back 0 0 109 78 12168 12059
Back Back 0 0 78 93 1248 1170
Back Back 0 0 93 94 3478 3385
Back Back 0 0 94 93 1670 1576
Back N -3 7 93 78 748 655
N T 2 1 78 62 297 219
T Y 0 -1 62 15 0 -62
Y Back 1 -7 15 94 6739 6724
Back S -2 11 94 140 125 31
S Back 2 -11 140 109 1388 1248
Back A -2 12 109 140 94 -15
A Right -2 -12 140 125 405 265
Right Space 0 9 125 172 328 203
Space Back 4 -9 172 63 23509 23337
Back Back 0 0 63 125 12418 12355
Back Right -4 0 125 156 593 468
Right Space 0 9 156 156 374 218
Space Right 0 -9 156 156 10093 9937
Right O 3 4 156 109 765 609
O S -1 7 109 140 1139 1030
S Right -2 -11 140 78 14102 13962
Right Back 4 0 78 124 562 484
Back Right -4 0 124 156 9001 8877
Right Back 4 0 156 124 905 749
Back Back 0 0 124 78 218 94
Back Back 0 0 78 78 187 109
Back Return -2 1 78 109 20171 20093
Return LShiftKey -1 12 109 234 780 671
LShiftKey I 2 -8 234 93 203 -31
I Space -3 4 93 156 109 16
Space L 2 -5 156 109 109 -47
L I 1 1 109 78 203 94
I V -2 4 78 78 296 218
V E 2 1 78 78 47 -31
E D -1 0 78 110 187 109
D Space -2 -1 110 140 266 156
Space W 3 2 140 140 1716 1576
W I 0 -6 140 93 468 328
I T 0 3 93 140 109 16
T H -1 -1 140 141 62 -78
H Space -2 2 141 140 125 -16
Space T 3 -1 140 124 94 -46
T H -1 -1 124 140 78 -46
H A 0 5 140 140 234 94
A T 1 -4 140 124 78 -62
T Space -3 1 124 172 62 -62
Space D 2 1 172 140 1420 1248
D I 1 -5 140 125 982 842
I A -1 7 125 172 390 265
A G 0 -4 172 172 390 218
G O 1 -4 172 141 936 764
O Back 1 -4 141 110 2184 2043
Back Back 0 0 110 78 219 109
Back G -2 8 78 140 1170 1092
G N -1 -1 140 93 156 16
N M 0 -1 93 78 0 -93
M O 2 -2 78 156 515 437
O Back 1 -4 156 109 702 546
Back Back 0 0 109 78 187 78
Back Back 0 0 78 94 187 109
Back N -3 7 94 93 827 733
N O 2 -3 93 94 171 78
O Back 1 -4 94 109 656 562
Back O -1 4 109 93 655 546
O S -1 7 93 109 343 250
S I 1 -6 109 109 125 16
I S -1 6 109 124 47 -62
S Space -2 -2 124 141 951 827
Space A 2 3 141 140 640 499
A L 0 -8 140 78 156 16
L L 0 0 78 156 125 47
L Space -2 5 156 156 187 31
Space D 2 1 156 125 312 156
D A 0 2 125 172 187 62
A Y 1 -5 172 171 94 -78
Y Space -3 2 171 141 124 -47
Space Back 4 -9 141 156 656 515
Back OemPeriod -3 4 156 94 358 202
OemPeriod OemQuestion 0 -1 94 78 0 -94
OemQuestion Back 3 -3 78 94 593 515
Back Space -4 9 94 172 437 343
Space LShiftKey 1 4 172 203 234 62
LShiftKey L 1 -9 203 94 78 -125
L A 0 8 94 125 218 124
A T 1 -4 125 78 141 16
T E 0 2 78 109 156 78
E R 0 -1 109 94 218 109
R Space -3 0 94 140 437 343
Space T 3 -1 140 78 437 297
T H -1 -1 78 78 203 125
H A 0 5 78 187 62 -16
A T 1 -4 187 94 109 -78
T Space -3 1 94 140 94 0
Space E 3 1 140 110 171 31
E V -2 -1 110 109 188 78
V E 2 1 109 125 31 -78
E N -2 -3 125 109 296 171
N N 0 0 109 141 312 203
N G 1 1 141 110 109 -32
G Space -2 1 110 140 968 858
Space LShiftKey 1 4 140 218 686 546
LShiftKey I 2 -8 218 125 109 -109
I Space -3 4 125 125 94 -31
Space H 2 -2 125 140 125 0
H A 0 5 140 124 78 -62
A D 0 -2 124 141 249 125
D Space -2 -1 141 187 156 15
Space A 2 3 187 172 593 406
A Space -2 -3 172 141 109 -63
Space B 1 -1 141 156 546 405
B I 2 -3 156 234 203 47
I O 0 -1 234 172 109 -125
O P 0 -1 172 94 2184 2012
P S -1 8 94 156 718 624
S Y 1 -4 156 140 78 -78
Y Oemcomma -2 -2 140 125 889 749
Oemcomma Space -1 4 125 156 187 62
Space W 3 2 156 125 359 203
W H -1 -4 125 109 172 47
H E 1 3 109 125 78 -31
E R 0 -1 125 78 203 78
R E 0 1 78 125 171 93
E Space -3 -1 125 156 297 172
Space T 3 -1 156 124 624 468
T H -1 -1 124 109 187 63
H E 1 3 109 140 671 562
E Y 0 -3 140 110 124 -16
Y Space -3 2 110 140 94 -16
Space S 2 2 140 78 265 125
S T 1 -3 78 109 312 234
T U 0 -2 109 109 141 32
U C -2 4 109 125 374 265
C K 1 -5 125 202 94 -31
K Space -2 4 202 218 109 -93
Space A 2 3 218 141 998 780
A N -1 -5 141 141 78 -63
N Space -1 2 141 156 94 -47
Space E 3 1 156 125 530 374
E N -2 -3 125 156 156 31
N D 1 3 156 125 2059 1903
D O 1 -6 125 125 78 -47
O C -2 6 125 187 188 63
C Back 3 -10 187 156 452 265
Back S -2 11 156 141 218 62
S C -1 -1 141 156 827 686
C O 2 -6 156 125 234 78
O P 0 -1 125 172 265 140
P E 0 7 172 141 203 31
E Space -3 -1 141 187 780 639
Space D 2 1 187 172 577 390
D O 1 -6 172 109 110 -62
O W 0 7 109 141 171 62
W N -2 -4 141 171 141 0
N Space -1 2 171 156 140 -31
Space M 1 -3 156 109 952 796
M Y 2 1 109 93 312 203
Y Space -3 2 93 156 124 31
Space T 3 -1 156 140 250 94
T H -1 -1 140 125 78 -62
H R 1 2 125 140 234 109
R O 0 -5 140 140 250 110
O A -1 8 140 172 202 62
A T 1 -4 172 140 422 250
T Space -3 1 140 171 187 47
Space Back 4 -9 171 171 671 500
Back Oemcomma -3 5 171 156 514 343
Oemcomma Space -1 4 156 124 188 32
Space T 3 -1 124 156 358 234
T H -1 -1 156 140 219 63
H R 1 2 140 140 234 94
R I 0 -4 140 172 218 78
I U 0 1 172 140 281 109
U G -1 2 140 156 203 63
G H 0 -1 156 187 62 -94
H Space -2 2 187 218 94 -93
Space M 1 -3 218 141 608 390
M Y 2 1 141 172 281 140
Y Space -3 2 172 156 125 -47
Space S 2 2 156 110 327 171
S T 1 -3 110 156 328 218
T O 0 -4 156 109 359 203
O M -2 2 109 140 281 172
M A 1 6 140 125 31 -109
A C -1 -2 125 156 686 561
C H 1 -3 156 156 78 -78
H Space -2 2 156 172 3619 3463
Space A 2 3 172 125 172 0
A N -1 -5 125 125 140 15
N D 1 3 125 140 172 47
D Space -2 -1 140 109 47 -93
Space I 3 -4 109 124 203 94
I N -2 2 124 124 234 110
N T 2 1 124 109 156 32
T O 0 -4 109 156 93 -16
O Space -3 5 156 109 141 -15
Space M 1 -3 109 140 140 31
M Y 2 1 140 109 265 125
Y Space -3 2 109 187 125 16
Space I 3 -4 187 109 172 -15
I N -2 2 109 156 202 93
N T 2 1 156 156 702 546
T E 0 2 156 140 250 94
E S -1 1 140 156 281 141
S T 1 -3 156 109 889 733
T I 0 -3 109 124 94 -15
I M -2 1 124 94 296 172
M N 0 1 94 94 0 -94
N E 2 3 94 93 47 -47
E Back 1 -10 93 94 405 312
Back Back 0 0 94 94 156 62
Back Back 0 0 94 78 156 62
Back Back 0 0 78 109 297 219
Back I -1 5 109 125 686 577
I M -2 1 125 140 328 203
M E 2 4 140 94 140 0
E S -1 1 94 124 219 125
S Oemcomma -1 -6 124 125 1310 1186
Oemcomma Space -1 4 125 141 187 62
Space P 3 -6 141 141 1123 982
P I 0 2 141 203 63 -78
I T 0 3 203 171 234 31
T Space -3 1 171 140 1061 890
Space A 2 3 140 172 514 374
A Space -2 -3 172 172 78 -94
Space N 1 -2 172 140 266 94
N E 2 3 140 78 202 62
E E 0 0 78 109 172 94
E D -1 0 109 141 218 109
D L 0 -6 141 203 468 327
L E 1 6 203 140 141 -62
E Space -3 -1 140 156 171 31
Space I 3 -4 156 62 422 266
I N -2 2 62 125 280 218
N T 2 1 125 94 172 47
T O 0 -4 94 203 140 46
O Space -3 5 203 202 110 -93
Space M 1 -3 202 140 655 453
M Y 2 1 140 141 296 156
Y Space -3 2 141 203 125 -16
Space P 3 -6 203 140 250 47
P A -1 9 140 172 124 -16
A N -1 -5 172 156 156 -16
N C 0 3 156 109 1467 1311
C R 2 -1 109 172 343 234
R E 0 1 172 94 109 -63
E A -1 2 94 203 390 296
A S 0 -1 203 156 125 -78
S Space -2 -2 156 187 406 250
Space A 2 3 187 172 202 15
A N -1 -5 172 156 156 -16
N D 1 3 156 171 344 188
D Space -2 -1 171 141 124 -47
Space G 2 -1 141 171 500 359
G O 1 -4 171 203 109 -62
O T 0 4 203 140 109 -94
T Space -3 1 140 156 109 -31
Space A 2 3 156 156 359 203
A Space -2 -3 156 171 125 -31
Space F 2 0 171 125 702 531
F E 1 1 125 187 296 171
E W 0 1 187 156 125 -62
W Space -3 -2 156 171 94 -62
Space C 1 1 171 187 1669 1498
C E 2 0 187 93 749 562
E L -1 -6 93 93 187 94
L L 0 0 93 171 156 63
L S 0 7 171 141 140 -31
S Space -2 -2 141 156 265 124
Space F 2 0 156 187 219 63
F R 1 0 187 125 187 0
R O 0 -5 125 156 172 47
O M -2 2 156 234 265 109
M Space -1 3 234 250 140 -94
Space T 3 -1 250 156 655 405
T U 0 -2 156 156 344 188
U M -2 0 156 187 546 390
M O 2 -2 187 140 1326 1139
O R 0 5 140 187 343 203
R OemPeriod -2 -5 187 140 749 562
OemPeriod Space -1 5 140 156 171 31
Space LShiftKey 1 4 156 390 125 -31
LShiftKey I 2 -8 390 93 281 -109
I Space -3 4 93 187 140 47
Space W 3 2 187 109 141 -46
W A -1 1 109 187 234 125
A S 0 -1 187 203 93 -94
S Space -2 -2 203 172 780 577
Space S 2 2 172 94 733 561
S E 1 -1 94 125 203 109
E D -1 0 125 125 250 125
D A 0 2 125 203 483 358
A T 1 -4 203 141 156 -47
T E 0 2 141 78 141 0
E D -1 0 78 109 187 109
D Oemcomma -1 -5 109 125 920 811
Oemcomma Space -1 4 125 187 141 16
Space B 1 -1 187 172 327 140
B U 2 -2 172 140 172 0
U T 0 2 140 140 94 -46
T Space -3 1 140 124 78 -62
Space M 1 -3 124 109 218 94
M Y 2 1 109 172 265 156
Y Space -3 2 172 203 109 -63
Space W 3 2 203 109 1935 1732
W I 0 -6 109 141 93 -16
I F -1 4 141 156 156 15
F E 1 1 156 140 250 94
E Oemcomma -2 -5 140 140 234 94
Oemcomma Space -1 4 140 140 172 32
Space W 3 2 140 141 249 109
W H -1 -4 141 203 156 15
H O 1 -3 203 187 234 31
O I 0 1 187 141 0 -187
I Space -3 4 141 187 312 171
Space W 3 2 187 125 172 -15
W A -1 1 125 171 234 109
A S 0 -1 171 171 78 -93
S Space -2 -2 171 171 47 -124
Space T 3 -1 171 156 717 546
T H -1 -1 156 141 109 -47
H E 1 3 141 109 250 109
E R 0 -1 109 109 312 203
R S -1 2 109 140 281 172
S E 1 -1 140 125 249 109
E Oemcomma -2 -5 125 125 1404 1279
Oemcomma Space -1 4 125 140 172 47
Space T 3 -1 140 109 515 375
T O 0 -4 109 78 93 -16
O L -1 0 78 156 172 94
L D 0 6 156 124 172 16
D Space -2 -1 124 187 62 -62
Space M 1 -3 187 188 218 31
M E 2 4 188 140 172 -16
E Space -3 -1 140 156 47 -93
Space T 3 -1 156 94 1076 920
T H -1 -1 94 78 219 125
H A 0 5 78 187 0 -78
A T 1 -4 187 78 171 -16
T Space -3 1 78 156 94 16
Space W 3 2 156 109 187 31
W H -1 -4 109 94 109 0
H E 1 3 94 125 125 31
E N -2 -3 125 172 78 -47
N Space -1 2 172 187 94 -78
Space T 3 -1 187 125 951 764
T H -1 -1 125 109 47 -78
H E 1 3 109 156 218 109
E Y 0 -3 156 125 94 -62
Y Space -3 2 125 203 78 -47
Space V 1 0 203 94 421 218
V I 2 -4 94 109 219 125
I E 0 5 109 172 296 187
E W 0 1 172 141 109 -63
W E 0 -1 141 94 593 452
E D -1 0 94 140 203 109
D Space -2 -1 140 156 795 655
Space T 3 -1 156 109 437 281
T H -1 -1 109 125 78 -31
H E 1 3 125 141 156 31
E Space -3 -1 141 140 125 -16
Space C 1 1 140 141 343 203
C E 2 0 141 140 219 78
E L -1 -6 140 94 436 296
L L 0 0 94 172 125 31
L S 0 7 172 172 1357 1185
S Space -2 -2 172 156 453 281
Space U 3 -3 156 94 421 265
U N -2 1 94 125 218 124
N D 1 3 125 109 110 -15
D E 1 0 109 203 109 0
E R 0 -1 203 156 109 -94
R Space -3 0 156 156 78 -78
Space A 2 3 156 188 218 62
A Space -2 -3 188 125 94 -94
Space M 1 -3 125 140 172 47
M I 2 -1 140 109 218 78
I U 0 1 109 78 16 -93
U C -2 4 78 109 93 15
C R 2 -1 109 141 312 203
R O 0 -5 141 219 109 -32
O Space -3 5 219 94 156 -63
Space Back 4 -9 94 140 484 390
Back S -2 11 140 156 140 0
S C -1 -1 156 156 219 63
C O 2 -6 156 141 93 -63
O P 0 -1 141 156 593 452
P E 0 7 156 156 63 -93
E Space -3 -1 156 172 1076 920
Space T 3 -1 172 125 203 31
T H -1 -1 125 125 78 -47
H E 1 3 125 156 125 0
E Space -3 -1 156 156 62 -94
Space D 2 1 156 124 328 172
D O 1 -6 124 156 140 16
O C -2 6 156 141 140 -16
C T 2 -2 141 109 297 156
T O 0 -4 109 125 140 31
O R 0 5 125 141 78 -47
R S -1 2 141 156 281 140
S Space -2 -2 156 187 156 0
Space S 2 2 187 94 1357 1170
S T 1 -3 94 109 94 0
T A -1 4 109 187 109 0
A R 1 -3 187 78 1794 1607
R T 0 -1 78 141 187 109
T E 0 2 141 93 219 78
E D -1 0 93 109 187 94
D Space -2 -1 109 171 125 16
Space C 1 1 171 125 93 -78
C R 2 -1 125 140 281 156
R Y 0 -2 140 78 125 -15
Y I 0 -2 78 78 203 125
I N -2 2 78 172 202 124
N G 1 1 172 141 47 -125
G Space -2 1 141 203 78 -63
Space B 1 -1 203 124 1311 1108
B E 2 2 124 93 78 -46
E C -2 0 93 124 234 141
C A 1 2 124 125 280 156
A U 1 -6 125 140 219 94
U S -1 5 140 109 109 -31
S E 1 -1 109 141 374 265
E Space -3 -1 141 188 78 -63
Space I 3 -4 188 124 344 156
I U 0 1 124 94 15 -109
U T 0 2 94 109 47 -47
T Back 1 -8 109 109 468 359
Back Back 0 0 109 125 234 125
Back T -1 8 125 140 718 593
T Space -3 1 140 156 78 -62
Space T 3 -1 156 140 265 109
T U 0 -2 140 94 93 -47
U R 0 3 94 109 188 94
R M -2 -3 109 141 483 374
M E 2 4 141 109 687 546
E D -1 0 109 125 218 109
D Space -2 -1 125 141 452 327
Space O 3 -5 141 171 531 390
O U 0 2 171 156 125 -46
U T 0 2 156 141 202 46
T Space -3 1 141 141 468 327
Space T 3 -1 141 156 406 265
T O 0 -4 156 187 94 -62
O Space -3 5 187 156 140 -47
Space B 1 -1 156 156 546 390
B E 2 2 156 156 499 343
E Space -3 -1 156 156 141 -15
Space A 2 3 156 156 249 93
A Space -2 -3 156 140 63 -93
Space V 1 0 140 125 951 811
V E 2 1 125 125 94 -31
E R 0 -1 125 109 218 93
R Y 0 -2 109 124 141 32
Y Space -3 2 124 140 62 -62
Space R 3 0 140 78 343 203
R A -1 3 78 156 63 -15
A R 1 -3 156 109 109 -47
R E 0 1 109 125 140 31
E Space -3 -1 125 172 125 0
Space F 2 0 172 140 936 764
F O 1 -5 140 125 125 -15
O R 0 5 125 140 109 -16
R M -2 -3 140 203 218 78
M Space -1 3 203 156 188 -15
Space O 3 -5 156 172 998 842
O F -1 5 172 109 78 -94
F Space -2 0 109 187 16 -93
Space P 3 -6 187 125 1622 1435
P A -1 9 125 171 94 -31
A N -1 -5 171 156 218 47
N C 0 3 156 156 421 265
C R 2 -1 156 219 1061 905
R E 0 1 219 156 109 -110
E A -1 2 156 156 328 172
A T 1 -4 156 93 281 125
T I 0 -3 93 156 125 32
I C -2 5 156 124 156 0
C Space -1 -1 124 156 62 -62
Space C 1 1 156 110 140 -16
C N 0 -3 110 124 344 234
N A 1 5 124 109 0 -124
A C -1 -2 109 78 577 468
C V 0 -1 78 63 15 -63
V E 2 1 63 171 63 0
E R 0 -1 171 172 109 -62
R Back 1 -9 172 109 1404 1232
Back Back 0 0 109 63 655 546
Back Back 0 0 63 78 172 109
Back E -1 10 78 203 780 702
E R 0 -1 203 171 78 -125
R Space -3 0 171 172 733 562
Space T 3 -1 172 125 343 171
T H -1 -1 125 93 141 16
H T 1 1 93 78 249 156
T Space -3 1 78 93 141 63
Space I 3 -4 93 188 202 109
I S -1 6 188 156 141 -47
S Space -2 -2 156 156 31 -125
Space C 1 1 156 140 1014 858
C U 2 -4 140 125 218 78
U R 0 3 125 109 141 16
R A -1 3 109 156 234 125
A B -1 -4 156 124 125 -31
B L 1 -4 124 156 499 375
L E 1 6 156 140 47 -109
E Space -3 -1 140 140 1045 905
Space W 3 2 140 156 686 546
W I 0 -6 156 94 187 31
I T 0 3 94 140 188 94
