D9 D0 0 -1 0 78 124 124
G H 0 -1 78 78 141 63
H T 1 1 78 124 125 47
T Space -3 1 124 78 187 63
Space Y 3 -2 78 63 2199 2121
Y O 0 -3 63 78 484 421
O U 0 2 78 63 265 187
U Oem7 -1 -4 63 94 671 608
Oem7 D 0 8 94 125 234 140
D Space -2 -1 125 78 218 93
Space H 2 -2 78 78 2106 2028
H A 0 5 78 156 156 78
A V -1 -3 156 109 188 32
V E 2 1 109 125 156 47
E Space -3 -1 125 93 156 31
Space T 3 -1 93 109 733 640
T H -1 -1 109 94 265 156
H E 1 3 94 94 156 62
E Space -3 -1 94 78 172 78
Space N 1 -2 78 94 218 140
N E 2 3 94 124 141 47
E C -2 0 124 46 312 188
C Back 3 -10 46 62 624 578
Back X -3 11 62 93 2449 2387
X T 2 -3 93 94 171 78
T Space -3 1 94 47 5788 5694
Space D1 4 3 47 109 733 686
D1 D0 0 -9 109 78 156 47
D0 Space -4 6 78 78 297 219
Space Y 3 -2 78 94 280 202
Y E 0 3 94 156 203 109
E A -1 2 156 156 203 47
A R 1 -3 156 110 140 -16
R S -1 2 110 124 188 78
S Space -2 -2 124 109 218 94
Space T 3 -1 109 94 1591 1482
T O 0 -4 94 140 141 47
O Space -3 5 140 109 421 281
Space T 3 -1 109 125 234 125
T E 0 2 125 78 842 717
E L -1 -6 78 62 203 125
L L 0 0 62 63 218 156
L Space -2 5 63 78 234 171
Space T 3 -1 78 110 234 156
T H -1 -1 110 110 156 46
H E 1 3 110 124 188 78
E M -2 -4 124 94 202 78
M Space -1 3 94 78 281 187
Space I 3 -4 78 93 5476 5398
I N -2 2 93 78 249 156
N Space -1 2 78 78 188 110
Space J 2 -3 78 78 234 156
J U 1 0 78 78 202 124
U S -1 5 78 109 250 172
S T 1 -3 109 93 203 94
T Space -3 1 93 78 312 219
Space A 2 3 78 124 749 671
A Space -2 -3 124 110 202 78
Space F 2 0 110 109 375 265
F E 1 1 109 109 296 187
E W 0 1 109 109 281 172
W Space -3 -2 109 78 156 47
Space M 1 -3 78 94 218 140
M O 2 -2 94 94 234 140
O N -2 3 94 93 266 172
N T 2 1 93 125 296 203
T H -1 -1 125 78 187 62
H S 0 4 78 250 343 265
S OemPeriod -1 -7 250 78 1685 1435
OemPeriod Space -1 5 78 62 250 172
Space LShiftKey 1 4 62 234 171 109
LShiftKey I 2 -8 234 94 203 -31
I T 0 3 94 141 421 327
T Space -3 1 141 63 203 62
Space M 1 -3 63 94 1513 1450
M E 2 4 94 156 188 94
E A -1 2 156 125 265 109
A N -1 -5 125 110 171 46
N S 1 4 110 125 250 140
S Space -2 -2 125 78 172 47
Space M 1 -3 78 94 249 171
M A 1 6 94 125 187 93
A K 0 -7 125 125 141 16
K E 1 5 125 124 203 78
E Space -3 -1 124 125 124 0
Space S 2 2 125 109 250 125
S U 1 -5 109 109 187 78
U R 0 3 109 109 250 141
R E 0 1 109 94 265 156
E Space -3 -1 94 94 140 46
Space E 3 1 94 109 1685 1591
E V -2 -1 109 93 141 32
V E 2 1 93 125 187 94
E R 0 -1 125 140 281 156
R Y 0 -2 140 63 202 62
Y T 0 1 63 140 422 359
T H -1 -1 140 62 343 203
H I 1 -2 62 93 234 172
I N -2 2 93 94 265 172
N G 1 1 94 109 203 109
G Space -2 1 109 78 109 0
Space I 3 -4 78 93 281 203
I S -1 6 93 141 171 78
S Space -2 -2 141 78 156 15
Space B 1 -1 78 78 234 156
B U 2 -2 78 94 328 250
U T 0 2 94 94 390 296
T T 0 0 94 125 203 109
T O 0 -4 125 94 187 62
O N -2 3 94 94 265 171
N E 2 3 94 125 234 140
E D -1 0 125 109 297 172
D Space -2 -1 109 78 140 31
Space I 3 -4 78 63 1544 1466
I Back 1 -5 63 78 702 639
Back U -1 6 78 110 390 312
U P 0 -3 110 109 375 265
P Space -3 6 109 63 327 218
Space S 2 2 63 125 297 234
S O 1 -7 125 93 203 78
O Space -3 5 93 62 296 203
Space T 3 -1 62 125 140 78
T H -1 -1 125 78 188 63
H A 0 5 78 125 171 93
A T 1 -4 125 94 156 31
T Space -3 1 94 94 281 187
Space I 3 -4 94 109 3229 3135
I T 0 3 109 125 234 125
T Space -3 1 125 93 172 47
Space W 3 2 93 125 218 125
W I 0 -6 125 94 203 78
I L -1 -1 94 62 312 218
L L 0 0 62 78 172 110
L Space -2 5 78 78 249 171
Space B 1 -1 78 78 203 125
B E 2 2 78 109 172 94
E Space -3 -1 109 94 171 62
Space E 3 1 94 140 765 671
E A -1 2 140 156 218 78
A S 0 -1 156 93 281 125
S Y 1 -4 93 110 171 78
Y Space -3 2 110 78 312 202
Space A 2 3 78 125 172 94
A S 0 -1 125 109 250 125
S Space -2 -2 109 94 202 93
Space P 3 -6 94 109 1514 1420
P O 0 1 109 109 218 109
O S -1 7 109 109 265 156
S S 0 0 109 109 203 94
S I 1 -6 109 125 140 31
I B -2 3 125 94 328 203
B L 1 -4 94 78 515 421
L E 1 6 78 110 171 93
E Space -3 -1 110 78 203 93
Space F 2 0 78 78 4243 4165
F O 1 -5 78 109 188 110
O R 0 5 109 94 218 109
R Space -3 0 94 94 156 62
Space Y 3 -2 94 125 374 280
Y O 0 -3 125 93 219 94
O U 0 2 93 93 156 63
U R 0 3 93 141 561 468
R Space -3 0 141 94 172 31
Space F 2 0 94 94 1201 1107
F A 0 3 94 109 297 203
A M -1 -6 109 110 202 93
M I 2 -1 110 94 312 202
I L -1 -1 94 110 234 140
L Y 1 3 110 94 312 202
Y Space -3 2 94 78 312 218
Space Back 4 -9 78 172 515 437
Back OemPeriod -3 4 172 78 1045 873
OemPeriod Space -1 5 78 46 266 188
Space LShiftKey 1 4 46 234 234 188
LShiftKey I 2 -8 234 78 187 -47
I T 0 3 78 110 405 327
T Space -3 1 110 78 156 46
Space M 1 -3 78 109 250 172
M E 2 4 109 125 530 421
E A -1 2 125 141 281 156
A N -1 -5 141 109 219 78
N S 1 4 109 109 171 62
S Space -2 -2 109 93 172 63
Space T 3 -1 93 110 1419 1326
T O 0 -4 110 125 172 62
O Space -3 5 125 78 312 187
Space S 2 2 78 125 265 187
S A 0 1 125 156 219 94
A Y 1 -5 156 124 156 0
Y Space -3 2 124 78 296 172
Space Y 3 -2 78 109 889 811
Y O 0 -3 109 93 172 63
O U 0 2 93 109 187 94
U R 0 3 109 62 1404 1295
R Space -3 0 62 63 187 125
Space G 2 -1 63 94 312 249
G O 1 -4 94 63 265 171
O O 0 0 63 93 188 125
O D -1 6 93 125 249 156
D B -1 -2 125 78 749 624
B Y 2 -1 78 78 671 593
Y E 0 3 78 109 187 109
E S -1 1 109 171 281 172
S OemPeriod -1 -7 171 63 998 827
OemPeriod Return 1 -3 63 78 811 748
Return Return 0 0 78 78 188 110
Return LShiftKey -1 12 78 390 2074 1996
LShiftKey I 2 -8 390 78 328 -62
I Space -3 4 78 93 281 203
Space L 2 -5 93 109 281 188
L I 1 1 109 109 265 156
I V -2 4 109 94 639 530
V E 2 1 94 109 172 78
E D -1 0 109 94 577 468
D Space -2 -1 94 78 172 78
Space W 3 2 78 93 702 624
W I 0 -6 93 78 171 78
I T 0 3 78 93 297 219
T H -1 -1 93 93 156 63
H Space -2 2 93 94 249 156
Space T 3 -1 94 109 141 47
T H -1 -1 109 93 156 47
H A 0 5 93 124 203 110
A T 1 -4 124 109 156 32
T Space -3 1 109 78 296 187
Space D 2 1 78 125 374 296
D I 1 -5 125 78 172 47
I A -1 7 78 156 218 140
A G 0 -4 156 93 453 297
G N -1 -1 93 93 546 453
N O 2 -3 93 94 2636 2543
O S -1 7 94 78 1217 1123
S I 1 -6 78 94 140 62
I S -1 6 94 110 156 62
S Space -2 -2 110 78 188 78
Space A 2 3 78 125 171 93
A L 0 -8 125 78 312 187
L L 0 0 78 78 203 125
L Space -2 5 78 62 250 172
Space D 2 1 62 140 187 125
D A 0 2 140 156 249 109
A Y 1 -5 156 109 172 16
Y OemPeriod -2 -3 109 93 983 874
OemPeriod Space -1 5 93 62 281 188
Space LShiftKey 1 4 62 218 187 125
LShiftKey L 1 -9 218 78 187 -31
L A 0 8 78 156 312 234
A T 1 -4 156 78 234 78
T E 0 2 78 124 172 94
E R 0 -1 124 125 296 172
R Space -3 0 125 62 203 78
Space T 3 -1 62 94 1575 1513
T H -1 -1 94 109 125 31
H A 0 5 109 124 219 110
A T 1 -4 124 93 156 32
T Space -3 1 93 78 280 187
Space E 3 1 78 125 281 203
E V -2 -1 125 78 172 47
V E 2 1 78 109 156 78
E N -2 -3 109 78 421 312
N I 2 -2 78 93 250 172
I N -2 2 93 78 249 156
N G 1 1 78 124 141 63
G Space -2 1 124 62 187 63
Space LShiftKey 1 4 62 624 717 655
LShiftKey I 2 -8 624 78 500 -124
I Space -3 4 78 78 280 202
Space H 2 -2 78 93 266 188
H A 0 5 93 140 156 63
A D 0 -2 140 109 405 265
D Space -2 -1 109 78 172 63
Space A 2 3 78 125 140 62
A Space -2 -3 125 78 172 47
Space B 1 -1 78 78 936 858
B I 2 -3 78 78 296 218
I O 0 -1 78 78 297 219
O P 0 -1 78 109 546 468
P S -1 8 109 109 374 265
S Y 1 -4 109 109 234 125
Y Oemcomma -2 -2 109 62 2902 2793
Oemcomma Space -1 4 62 62 265 203
Space W 3 2 62 109 1045 983
W H -1 -4 109 110 187 78
H E 1 3 110 110 546 436
E R 0 -1 110 93 141 31
R E 0 1 93 125 156 63
E Space -3 -1 125 94 249 124
Space T 3 -1 94 109 1077 983
T H -1 -1 109 94 140 31
H E 1 3 94 94 234 140
E Y 0 -3 94 109 172 78
Y Space -3 2 109 78 296 187
Space S 2 2 78 109 297 219
S T 1 -3 109 63 202 93
T U 0 -2 63 78 312 249
U D -1 4 78 78 281 203
D Back 2 -10 78 141 468 390
Back C -3 10 141 109 281 140
C K 1 -5 109 78 468 359
K Space -2 4 78 94 343 265
Space A 2 3 94 109 1997 1903
A N -1 -5 109 78 140 31
N Space -1 2 78 93 219 141
Space E 3 1 93 109 1014 921
E N -2 -3 109 94 187 78
N D 1 3 94 140 172 78
D O 1 -6 140 125 280 140
O S -1 7 125 94 437 312
S C -1 -1 94 124 297 203
C O 2 -6 124 93 187 63
O P 0 -1 93 109 234 141
P E 0 7 109 109 203 94
E Space -3 -1 109 78 187 78
Space D 2 1 78 109 2059 1981
D O 1 -6 109 109 203 94
O W 0 7 109 140 281 172
W N -2 -4 140 63 202 62
N Space -1 2 63 78 203 140
Space M 1 -3 78 78 609 531
M Y 2 1 78 94 327 249
Y Space -3 2 94 94 281 187
Space T 3 -1 94 140 312 218
T H -1 -1 140 94 187 47
H R 1 2 94 109 437 343
R O 0 -5 109 94 218 109
O A -1 8 94 125 562 468
A T 1 -4 125 93 203 78
T Space -3 1 93 94 421 328
Space Back 4 -9 94 110 1778 1684
Back Oemcomma -3 5 110 78 422 312
Oemcomma Space -1 4 78 62 265 187
Space T 3 -1 62 93 624 562
T H -1 -1 93 93 125 32
H R 1 2 93 94 608 515
R O 0 -5 94 93 172 78
O U 0 2 93 93 312 219
U G -1 2 93 93 468 375
G H 0 -1 93 78 140 47
H Space -2 2 78 109 312 234
Space M 1 -3 109 78 296 187
M Y 2 1 78 124 344 266
Y Space -3 2 124 78 312 188
Space S 2 2 78 140 390 312
S T 1 -3 140 94 249 109
T O 0 -4 94 93 531 437
O M -2 2 93 93 390 297
M A 1 6 93 156 234 141
A C -1 -2 156 125 452 296
C H 1 -3 125 93 203 78
H Space -2 2 93 78 296 203
Space A 2 3 78 156 2356 2278
A N -1 -5 156 140 265 109
N D 1 3 140 109 702 562
D Space -2 -1 109 78 203 94
Space I 3 -4 78 109 343 265
I N -2 2 109 94 265 156
N T 2 1 94 109 297 203
T O 0 -4 109 94 202 93
O Space -3 5 94 78 297 203
Space M 1 -3 78 94 249 171
M Y 2 1 94 94 312 218
Y Space -3 2 94 78 297 203
Space I 3 -4 78 93 312 234
I N -2 2 93 78 249 156
N T 2 1 78 94 312 234
T E 0 2 94 141 390 296
E S -1 1 141 93 609 468
S T 1 -3 93 93 359 266
T I 0 -3 93 78 546 453
I N -2 2 78 94 280 202
N E 2 3 94 171 500 406
E S -1 1 171 125 1809 1638
S Oemcomma -1 -6 125 94 390 265
Oemcomma Space -1 4 94 63 265 171
Space LShiftKey 1 4 63 515 468 405
LShiftKey P 2 -10 515 93 765 250
P U 0 3 93 125 327 234
U T 0 2 125 94 234 109
T Space -3 1 94 78 172 78
Space A 2 3 78 171 172 94
A Space -2 -3 171 78 218 47
Space N 1 -2 78 94 1279 1201
N E 2 3 94 62 297 203
E E 0 0 62 94 218 156
E D -1 0 94 94 343 249
D L 0 -6 94 78 172 78
L E 1 6 78 109 343 265
E Space -3 -1 109 78 250 141
Space I 3 -4 78 78 1123 1045
I N -2 2 78 78 265 187
N T 2 1 78 109 437 359
T O 0 -4 109 110 171 62
O Space -3 5 110 62 328 218
Space M 1 -3 62 93 203 141
M Y 2 1 93 78 281 188
Y Space -3 2 78 78 296 218
Space P 3 -6 78 125 343 265
P A -1 9 125 156 203 78
A N -1 -5 156 94 218 62
N C 0 3 94 94 546 452
C R 2 -1 94 156 297 203
R E 0 1 156 140 281 125
E A -1 2 140 110 280 140
A S 0 -1 110 124 578 468
S Space -2 -2 124 93 234 110
Space A 2 3 93 140 1825 1732
A N -1 -5 140 109 218 78
N D 1 3 109 94 234 125
D Space -2 -1 94 93 141 47
Space G 2 -1 93 94 530 437
G O 1 -4 94 62 406 312
O T 0 4 62 124 156 94
T Space -3 1 124 78 202 78
Space A 2 3 78 156 172 94
A Space -2 -3 156 94 234 78
Space F 2 0 94 78 858 764
F E 1 1 78 94 234 156
E W 0 1 94 109 281 187
W Space -3 -2 109 93 156 47
Space C 1 1 93 109 343 250
C E 2 0 109 125 281 172
E L -1 -6 125 78 249 124
L L 0 0 78 93 188 110
L S 0 7 93 109 187 94
S Space -2 -2 109 94 171 62
Space F 2 0 94 94 1529 1435
F R 1 0 94 109 250 156
R O 0 -5 109 78 218 109
O M -2 2 78 63 265 187
M Space -1 3 63 62 219 156
Space T 3 -1 62 109 343 281
T H -1 -1 109 63 187 78
H E 1 3 63 109 203 140
E Space -3 -1 109 78 140 31
Space T 3 -1 78 140 266 188
T U 0 -2 140 94 280 140
U M -2 0 94 78 266 172
M O 2 -2 78 93 265 187
O R 0 5 93 94 218 125
R Space -3 0 94 63 187 93
Space Back 4 -9 63 109 1139 1076
Back OemPeriod -3 4 109 78 749 640
OemPeriod Space -1 5 78 63 265 187
Space LShiftKey 1 4 63 218 141 78
LShiftKey I 2 -8 218 94 202 -16
I Space -3 4 94 78 266 172
Space W 3 2 78 109 187 109
W A -1 1 109 172 187 78
A S 0 -1 172 125 187 15
S Space -2 -2 125 62 203 78
Space S 2 2 62 125 218 156
S W 1 0 125 109 281 156
W Back 1 -11 109 124 765 656
Back E -1 10 124 93 343 219
E D -1 0 93 78 312 219
D A 0 2 78 141 249 171
A T 1 -4 141 125 281 140
T E 0 2 125 125 172 47
E D -1 0 125 125 265 140
D Space -2 -1 125 109 203 78
Space Back 4 -9 109 156 827 718
Back Oemcomma -3 5 156 78 873 717
Oemcomma Space -1 4 78 63 312 234
Space B 1 -1 63 62 406 343
B U 2 -2 62 62 281 219
U T 0 2 62 93 234 172
T Space -3 1 93 63 171 78
Space M 1 -3 63 78 219 156
M Y 2 1 78 94 280 202
Y Space -3 2 94 78 281 187
Space W 3 2 78 94 1903 1825
W I 0 -6 94 93 141 47
I D -1 5 93 109 218 125
D Back 2 -10 109 125 468 359
Back F -2 9 125 93 219 94
F E 1 1 93 93 234 141
E Space -3 -1 93 93 156 63
Space Back 4 -9 93 94 951 858
Back Oemcomma -3 5 94 62 999 905
Oemcomma Space -1 4 62 47 265 203
Space W 3 2 47 156 234 187
W H -1 -4 156 94 421 265
H O 1 -3 94 125 343 249
O Space -3 5 125 78 343 218
Space W 3 2 78 125 234 156
W A -1 1 125 156 266 141
A S 0 -1 156 109 218 62
S Space -2 -2 109 78 187 78
Space T 3 -1 78 78 687 609
T H -1 -1 78 109 140 62
H E 1 3 109 125 187 78
E R 0 -1 125 78 203 78
R E 0 1 78 140 156 78
E Oemcomma -2 -5 140 78 515 375
Oemcomma Space -1 4 78 109 1357 1279
Space T 3 -1 109 78 1482 1373
T O 0 -4 78 63 187 109
O L -1 0 63 125 250 187
L D 0 6 125 109 203 78
D Space -2 -1 109 78 156 47
Space M 1 -3 78 94 218 140
M E 2 4 94 109 156 62
E Space -3 -1 109 78 156 47
Space T 3 -1 78 94 234 156
T H -1 -1 94 109 109 15
H A 0 5 109 140 219 110
A T 1 -4 140 110 124 -16
T Space -3 1 110 93 297 187
Space E 3 1 93 78 827 734
E H -1 -3 78 109 140 62
H Back 2 -7 109 94 624 515
Back Back 0 0 94 93 203 109
Back W -1 11 93 93 2153 2060
W H -1 -4 93 94 202 109
H E 1 3 94 94 172 78
E N -2 -3 94 78 172 78
N Space -1 2 78 78 202 124
Space T 3 -1 78 109 250 172
T H -1 -1 109 78 172 63
H E 1 3 78 94 561 483
E Y 0 -3 94 94 125 31
Y Space -3 2 94 94 312 218
Space V 1 0 94 109 577 483
V I 2 -4 109 93 219 110
I E 0 5 93 125 374 281
E W 0 1 125 94 936 811
W E 0 -1 94 109 234 140
E D -1 0 109 124 250 141
D Space -2 -1 124 93 187 63
Space T 3 -1 93 94 3494 3401
T H -1 -1 94 78 156 62
H E 1 3 78 109 203 125
E Space -3 -1 109 78 172 63
Space C 1 1 78 109 327 249
C E 2 0 109 94 265 156
E L -1 -6 94 78 188 94
L L 0 0 78 78 202 124
L S 0 7 78 125 250 172
S Space -2 -2 125 63 218 93
Space I 3 -4 63 94 718 655
I Oemplus 1 -4 94 109 437 343
Oemplus Back 0 -1 109 78 811 702
Back Back 0 0 78 78 187 109
Back U -1 6 78 47 1217 1139
U N -2 1 47 94 234 187
N D 1 3 94 93 281 187
D E 1 0 93 93 234 141
E R 0 -1 93 63 218 125
R Space -3 0 63 78 141 78
Space A 2 3 78 141 171 93
A Space -2 -3 141 78 187 46
Space M 1 -3 78 63 5382 5304
M I 2 -1 63 110 234 171
I C -2 5 110 109 297 187
C R 2 -1 109 140 343 234
R O 0 -5 140 109 265 125
O S -1 7 109 109 297 188
S C -1 -1 109 124 359 250
C O 2 -6 124 94 327 203
O P 0 -1 94 125 234 140
P E 0 7 125 125 172 47
E Space -3 -1 125 93 234 109
Space T 3 -1 93 78 4493 4400
T H -1 -1 78 125 124 46
H E 1 3 125 109 281 156
E Space -3 -1 109 78 172 63
Space D 2 1 78 125 171 93
D O 1 -6 125 109 219 94
O C -2 6 109 140 359 250
C T 2 -2 140 94 280 140
T O 0 -4 94 109 562 468
O R 0 5 109 93 203 94
R S -1 2 93 109 343 250
S Space -2 -2 109 78 172 63
Space S 2 2 78 141 202 124
S T 1 -3 141 93 219 78
T A -1 4 93 156 218 125
A R 1 -3 156 78 203 47
R T 0 -1 78 94 234 156
T E 0 2 94 109 265 171
E D -1 0 109 110 265 156
D Space -2 -1 110 78 188 78
Space C 1 1 78 125 296 218
C R 2 -1 125 94 312 187
R Y 0 -2 94 94 374 280
Y I 0 -2 94 63 515 421
I N -2 2 63 78 297 234
N G 1 1 78 78 202 124
G Space -2 1 78 94 156 78
Space B 1 -1 94 63 1170 1076
B E 2 2 63 124 188 125
E C -2 0 124 109 780 656
C A 1 2 109 187 343 234
A U 1 -6 187 109 593 406
U S -1 5 109 94 202 93
S E 1 -1 94 94 250 156
E Space -3 -1 94 78 187 93
Space I 3 -4 78 94 1139 1061
I T 0 3 94 94 234 140
T Space -3 1 94 94 140 46
Space T 3 -1 94 78 188 94
T U 0 -2 78 93 187 109
U R 0 3 93 94 374 281
R N -2 -2 94 110 187 93
N E 2 3 110 109 297 187
E D -1 0 109 125 296 187
D Space -2 -1 125 93 172 47
Space O 3 -5 93 94 327 234
O U 0 2 94 78 281 187
U T 0 2 78 125 187 109
T Space -3 1 125 94 203 78
Space T 3 -1 94 124 219 125
T O 0 -4 124 94 1216 1092
O Space -3 5 94 78 344 250
Space B 1 -1 78 93 234 156
B E 2 2 93 141 171 78
E Space -3 -1 141 78 187 46
Space V 1 0 78 78 266 188
V E 2 1 78 109 140 62
E R 0 -1 109 125 281 172
R Y 0 -2 125 93 156 31
Y Space -3 2 93 78 312 219
Space R 3 0 78 125 1466 1388
R A -1 3 125 125 312 187
A R 1 -3 125 93 297 172
R E 0 1 93 125 218 125
E Space -3 -1 125 109 203 78
Space F 2 0 109 109 905 796
F O 1 -5 109 78 405 296
O R 0 5 78 109 219 141
R M -2 -3 109 109 218 109
M Space -1 3 109 78 250 141
Space O 3 -5 78 78 296 218
O F -1 5 78 78 218 140
F Space -2 0 78 78 156 78
Space P 3 -6 78 78 718 640
P A -1 9 78 141 218 140
A N -1 -5 141 78 219 78
N C 0 3 78 93 437 359
C R 2 -1 93 140 296 203
R E 0 1 140 125 281 141
E A -1 2 125 125 312 187
A T 1 -4 125 94 218 93
T I 0 -3 94 93 765 671
I C -2 5 93 110 202 109
C Space -1 -1 110 62 219 109
Space C 1 1 62 78 4493 4431
C A 1 2 78 188 202 124
A N -1 -5 188 94 390 202
N C 0 3 94 93 1155 1061
C E 2 0 93 140 125 32
E R 0 -1 140 94 296 156
R Space -3 0 94 93 172 78
Space T 3 -1 93 109 1466 1373
T H -1 -1 109 93 172 63
H A 0 5 93 156 218 125
A T 1 -4 156 78 218 62
T Space -3 1 78 78 344 266
Space I 3 -4 78 94 280 202
I S -1 6 94 93 219 125
S Space -2 -2 93 94 140 47
Space C 1 1 94 140 375 281
C U 2 -4 140 109 296 156
U R 0 3 109 125 343 234
R A -1 3 125 141 312 187
A B -1 -4 141 94 265 124
B L 1 -4 94 78 500 406
L E 1 6 78 125 140 62
E Space -3 -1 125 78 218 93
Space W 3 2 78 203 312 234
W I 0 -6 203 109 1779 1576
I T 0 3 109 109 312 203
T H -1 -1 109 94 171 62
H Space -2 2 94 63 281 187
Space S 2 2 63 140 437 374
S U 1 -5 140 94 234 94
U R 0 3 94 109 234 140
R G -1 -1 109 94 421 312
G E 1 2 94 109 203 109
E R 0 -1 109 78 359 250
R Y 0 -2 78 94 249 171
Y OemPeriod -2 -3 94 78 1248 1154
OemPeriod Space -1 5 78 78 266 188
Space LShiftKey 1 4 78 280 234 156
LShiftKey I 2 -8 280 94 171 -109
I Space -3 4 94 78 297 203
Space H 2 -2 78 78 249 171
H A 0 5 78 125 125 47
A D 0 -2 125 125 312 187
D Space -2 -1 125 94 156 31
Space T 3 -1 94 109 1357 1263
T H -1 -1 109 93 141 32
H E 1 3 93 124 234 141
E Space -3 -1 124 78 171 47
Space S 2 2 78 125 359 281
S U 1 -5 125 110 218 93
U R 0 3 110 109 281 171
R G -1 -1 109 78 406 297
G E 1 2 78 141 171 93
E R 0 -1 141 125 468 327
R Y 0 -2 125 124 188 63
Y Space -3 2 124 93 343 219
Space A 2 3 93 203 156 63
A N -1 -5 203 125 218 15
N D 1 3 125 124 687 562
D Space -2 -1 124 78 171 47
Space LShiftKey 1 4 78 515 281 203
LShiftKey I 2 -8 515 78 374 -141
I Oem7 -1 -3 78 78 718 640
Oem7 M -1 4 78 78 343 265
M Space -1 3 78 63 234 156
Space F 2 0 63 125 437 374
F I 1 -4 125 94 187 62
I N -2 2 94 94 265 171
N E 2 3 94 109 203 109
E Space -3 -1 109 78 141 32
Space N 1 -2 78 109 296 218
N O 2 -3 109 109 312 203
O E 0 6 109 31 234 125
E Back 1 -10 31 140 390 359
Back W -1 11 140 140 250 110
W OemPeriod -2 -7 140 63 1965 1825
OemPeriod Return 1 -3 63 46 1467 1404
Return Return 0 0 46 78 140 94
Return LShiftKey -1 12 78 468 7597 7519
LShiftKey T 2 -5 468 110 343 -125
T H -1 -1 110 93 266 156
H I 1 -2 93 78 265 172
I S -1 6 78 125 171 93
S Space -2 -2 125 62 172 47
Space W 3 2 62 141 140 78
W A -1 1 141 125 297 156
A S 0 -1 125 78 187 62
S Space -2 -2 78 110 140 62
Space T 3 -1 110 125 406 296
T H -1 -1 125 93 172 47
H E 1 3 93 124 234 141
E Space -3 -1 124 94 171 47
Space C 1 1 94 125 265 171
C L 1 -6 125 93 188 63
L O 1 0 93 63 249 156
O S -1 7 63 109 203 140
S E 1 -1 109 125 281 172
E S -1 1 125 109 437 312
S T 1 -3 109 93 234 125
T Space -3 1 93 78 312 219
Space LShiftKey 1 4 78 249 234 156
LShiftKey I 2 -8 249 93 187 -62
I Space -3 4 93 78 281 188
Space Back 4 -9 78 94 1778 1700
Back Oem7 -2 2 94 62 1030 936
Oem7 V -1 7 62 78 733 671
V E 2 1 78 140 187 109
E Space -3 -1 140 78 187 47
Space B 1 -1 78 78 359 281
B E 2 2 78 109 172 94
E E 0 0 109 78 234 125
E N -2 -3 78 93 187 109
N Space -1 2 93 140 390 297
Space T 3 -1 140 94 873 733
T O 0 -4 94 124 188 94
O Space -3 5 124 94 296 172
Space F 2 0 94 109 172 78
F A 0 3 109 125 296 187
A C -1 -2 125 124 562 437
C I 2 -5 124 93 187 63
I N -2 2 93 94 296 203
N G 1 1 94 110 265 171
G Space -2 1 110 94 156 46
Space D 2 1 94 125 437 343
D E 1 0 125 141 421 296
E A -1 2 141 140 266 125
A T 1 -4 140 62 234 94
T H -1 -1 62 78 530 468
H Oemcomma -1 -2 78 78 1544 1466
Oemcomma Space -1 4 78 62 250 172
Space A 2 3 62 156 328 266
A N -1 -5 156 94 202 46
N D 1 3 94 94 234 140
D Space -2 -1 94 78 110 16
Space LShiftKey 1 4 78 250 358 280
LShiftKey I 2 -8 250 109 172 -78
I Space -3 4 109 78 296 187
Space H 2 -2 78 78 1248 1170
H O 1 -3 78 63 437 359
O P 0 -1 63 94 203 140
P E 0 7 94 125 187 93
E Space -3 -1 125 62 172 47
Space I 3 -4 62 109 312 250
I T 0 3 109 125 312 203
T Oem7 -1 -6 125 109 671 546
Oem7 S 0 9 109 94 202 93
S Space -2 -2 94 63 203 109
Space T 3 -1 63 124 297 234
T H -1 -1 124 94 218 94
H E 1 3 94 140 203 109
E Space -3 -1 140 78 203 63
Space C 1 1 78 94 1497 1419
C L 1 -6 94 78 312 218
L O 1 0 78 125 234 156
O S -1 7 125 109 203 78
S E 1 -1 109 78 296 187
E S -1 1 78 94 250 172
S T 1 -3 94 78 374 280
T Space -3 1 78 78 312 234
Space LShiftKey 1 4 78 702 1139 1061
LShiftKey I 2 -8 702 109 609 -93
I Space -3 4 109 78 343 234
Space G 2 -1 78 93 281 203
G E 1 2 93 125 187 94
E T 0 -2 125 93 203 78
T Space -3 1 93 94 327 234
Space F 2 0 94 109 1919 1825
F O 1 -5 109 124 172 63
O E 0 6 124 140 265 141
E Space -3 -1 140 63 218 78
Space Back 4 -9 63 172 577 514
Back Back 0 0 172 125 671 499
Back R -1 9 125 110 187 62
R Space -3 0 110 16 468 358
Space A 2 3 16 94 1342 1326
A Space -2 -3 94 93 172 78
Space F 2 0 93 93 499 406
F E 1 1 93 94 171 78
E W 0 1 94 109 266 172
W Space -3 -2 109 94 140 31
Space M 1 -3 94 110 296 202
M O 2 -2 110 94 281 171
O N -2 3 94 94 265 171
N T 2 1 94 125 281 187
T H -1 -1 125 78 187 62
H S 0 4 78 125 234 156
S Space -2 -2 125 93 188 63
Space Oemplus 4 -8 93 109 2605 2512
Oemplus Oemplus 0 0 109 63 218 109
Oemplus Oemplus 0 0 63 78 172 109
Oemplus Back 0 -1 78 62 780 702
Back Back 0 0 62 62 203 141
Back Back 0 0 62 47 171 109
Back Back 0 0 47 63 156 109
Back Back 0 0 63 78 141 78
Back Back 0 0 78 94 171 93
Back Back 0 0 94 93 188 94
Back Back 0 0 93 78 202 109
Back R -1 9 78 125 827 749
R E 0 1 125 93 250 125
